"site","Serpentine","Year","Species_Name","Grass.Forb","Count","SAI_Index1","SAI_Index2","SAI","SAI_RelAb"
35,"N",2012,"Dichelostemma capitatum","Forb",1,20.4830053667263,47.5869051636855,34.0349552652059,84.9987823250706
35,"N",2012,"Erodium brachycarpum","Forb",1,51.3157894736842,61.5923288107269,56.4540591422056,67.627019296988
35,"N",2014,"Erodium cicutarium","Forb",2,42.3214285714286,67.943924399668,55.1326764855483,72.977165146233
35,"N",2012,"Erodium cicutarium","Forb",16,42.3214285714286,67.943924399668,55.1326764855483,72.977165146233
35,"N",2014,"Filago gallica","Forb",1,71.25,94.190258956125,82.7201294780625,95.3647362619543
35,"N",2014,"Juncus bufonius","Grass",3,100,99.9887323943662,99.9943661971831,98.0876251341272
35,"N",2012,"Lolium multiflorum","Grass",38,55.5,69.6134647910565,62.5567323955282,78.2597215397554
35,"N",2012,"Medicago polymorpha","Forb",4,42.5,57.8289681892724,50.1644840946362,77.2414816027561
35,"N",2014,"Medicago polymorpha","Forb",2,42.5,57.8289681892724,50.1644840946362,77.2414816027561
35,"N",2012,"Micropus californicus","Forb",2,46.8614718614719,59.9777860051833,53.4196289333276,67.5838917780408
35,"N",2012,"Senecio vulgaris","Forb",1,42.8571428571429,75.2089136490251,59.033028253084,90.9823814314203
35,"N",2012,"Taeniatherum caput-medusae","Grass",5,40.2380952380952,21.0032401133701,30.6206676757327,34.4140252767478
35,"N",2012,"Trifolium hirtum","Forb",18,42.8485576923077,35.4785055357313,39.1635316140195,53.7012958907262
35,"N",2014,"Trifolium hirtum","Forb",11,42.8485576923077,35.4785055357313,39.1635316140195,53.7012958907262
35,"N",2014,"Vicia villosa","Forb",1,34.5911949685535,13.3836397601023,23.9874173643279,32.2780530024651
35,"N",2012,"Vulpia myuros","Grass",15,67.0243902439024,75.8700520898865,71.4472211668945,74.5798052442067
36,"N",2012,"Achyrachaena mollis","Forb",1,25,18.2509505703422,21.6254752851711,39.7065531032766
36,"N",2012,"Astragalus gambelianus","Forb",1,35.7142857142857,91.304347826087,63.5093167701863,87.4203669520186
36,"N",2014,"Avena fatua","Grass",25,49.3752788933512,38.9355343674399,44.1554066303955,49.8047596465655
36,"N",2012,"Avena fatua","Grass",37,49.3752788933512,38.9355343674399,44.1554066303955,49.8047596465655
36,"N",2014,"Bromus diandrus","Grass",4,53.6949685534591,17.7091102823655,35.7020394179123,28.7741331140228
36,"N",2012,"Bromus hordeaceus","Grass",3,48.7407407407407,34.6283611082711,41.6845509245059,49.4195146328478
36,"N",2014,"Castilleja attenuata","Forb",2,91.6666666666667,94.3259848211059,92.9963257438863,92.9869473657973
36,"N",2012,"Castilleja attenuata","Forb",1,91.6666666666667,94.3259848211059,92.9963257438863,92.9869473657973
36,"N",2014,"Centaurea solstitialis","Forb",5,36.7375886524823,10.0920154348471,23.4148020436647,23.4485442908553
36,"N",2014,"Crassula connata","Forb",33,82.3863636363636,99.8884456125092,91.1374046244364,99.0183209250984
36,"N",2012,"Crassula connata","Forb",14,82.3863636363636,99.8884456125092,91.1374046244364,99.0183209250984
36,"N",2012,"Erodium brachycarpum","Forb",9,51.3157894736842,61.5923288107269,56.4540591422056,67.627019296988
36,"N",2012,"Erodium cicutarium","Forb",10,42.3214285714286,67.943924399668,55.1326764855483,72.977165146233
36,"N",2014,"Erodium cicutarium","Forb",2,42.3214285714286,67.943924399668,55.1326764855483,72.977165146233
36,"N",2014,"Filago gallica","Forb",18,71.25,94.190258956125,82.7201294780625,95.3647362619543
36,"N",2012,"Hemizonia congesta","Forb",2,29.6791443850267,24.2996962537968,26.9894203194118,45.1640878999517
36,"N",2012,"Holocarpha virgata","Forb",1,39.2780172413793,24.2272347535505,31.7526259974649,47.8396898315506
36,"N",2014,"Lupinus bicolor","Forb",1,41.1498257839721,19.0271544180082,30.0884901009902,44.3369348778584
36,"N",2012,"Micropus californicus","Forb",1,46.8614718614719,59.9777860051833,53.4196289333276,67.5838917780408
36,"N",2014,"Plantago erecta","Forb",5,37.741935483871,41.5189440861134,39.6304397849922,60.3897594813116
36,"N",2014,"Trifolium hirtum","Forb",1,42.8485576923077,35.4785055357313,39.1635316140195,53.7012958907262
36,"N",2012,"Trifolium hirtum","Forb",5,42.8485576923077,35.4785055357313,39.1635316140195,53.7012958907262
37,"N",2012,"Achyrachaena mollis","Forb",1,25,18.2509505703422,21.6254752851711,39.7065531032766
37,"N",2014,"Avena fatua","Grass",28,49.3752788933512,38.9355343674399,44.1554066303955,49.8047596465655
37,"N",2012,"Avena fatua","Grass",109,49.3752788933512,38.9355343674399,44.1554066303955,49.8047596465655
37,"N",2012,"Bromus hordeaceus","Grass",1,48.7407407407407,34.6283611082711,41.6845509245059,49.4195146328478
37,"N",2012,"Crassula connata","Forb",44,82.3863636363636,99.8884456125092,91.1374046244364,99.0183209250984
37,"N",2014,"Crassula connata","Forb",8,82.3863636363636,99.8884456125092,91.1374046244364,99.0183209250984
37,"N",2012,"Erodium botrys","Forb",2,28.5714285714286,15.8450704225352,22.2082494969819,29.0702978892053
37,"N",2012,"Erodium brachycarpum","Forb",1,51.3157894736842,61.5923288107269,56.4540591422056,67.627019296988
37,"N",2012,"Erodium cicutarium","Forb",3,42.3214285714286,67.943924399668,55.1326764855483,72.977165146233
37,"N",2014,"Filago gallica","Forb",5,71.25,94.190258956125,82.7201294780625,95.3647362619543
37,"N",2012,"Filago gallica","Forb",2,71.25,94.190258956125,82.7201294780625,95.3647362619543
37,"N",2014,"Senecio vulgaris","Forb",1,42.8571428571429,75.2089136490251,59.033028253084,90.9823814314203
37,"N",2012,"Silene gallica","Forb",1,100,96.0187353629977,98.0093676814988,97.5932317369283
37,"N",2014,"Silene gallica","Forb",3,100,96.0187353629977,98.0093676814988,97.5932317369283
37,"N",2012,"Trifolium hirtum","Forb",3,42.8485576923077,35.4785055357313,39.1635316140195,53.7012958907262
38,"N",2014,"Aira caryophyllea","Grass",1,50,17.1606864274571,33.5803432137286,35.0203842030734
38,"N",2012,"Athysanus pusillus","Forb",3,39.5424836601307,75.18273581622,57.3626097381754,88.1787789547153
38,"N",2012,"Avena fatua","Grass",58,49.3752788933512,38.9355343674399,44.1554066303955,49.8047596465655
38,"N",2012,"Bromus diandrus","Grass",3,53.6949685534591,17.7091102823655,35.7020394179123,28.7741331140228
38,"N",2012,"Bromus hordeaceus","Grass",56,48.7407407407407,34.6283611082711,41.6845509245059,49.4195146328478
38,"N",2014,"Bromus hordeaceus","Grass",3,48.7407407407407,34.6283611082711,41.6845509245059,49.4195146328478
38,"N",2014,"Castilleja attenuata","Forb",2,91.6666666666667,94.3259848211059,92.9963257438863,92.9869473657973
38,"N",2012,"Centaurea solstitialis","Forb",1,36.7375886524823,10.0920154348471,23.4148020436647,23.4485442908553
38,"N",2014,"Centaurea solstitialis","Forb",1,36.7375886524823,10.0920154348471,23.4148020436647,23.4485442908553
38,"N",2012,"Cerastium glomeratum","Forb",1,96.1538461538462,92.8769192046313,94.5153826792387,89.6879101941138
38,"N",2012,"Clarkia purpurea","Forb",1,35.2777777777778,40.7239819004525,38.0008798391151,72.4080527303388
38,"N",2014,"Crassula connata","Forb",11,82.3863636363636,99.8884456125092,91.1374046244364,99.0183209250984
38,"N",2012,"Crassula connata","Forb",32,82.3863636363636,99.8884456125092,91.1374046244364,99.0183209250984
38,"N",2014,"Erodium brachycarpum","Forb",3,51.3157894736842,61.5923288107269,56.4540591422056,67.627019296988
38,"N",2012,"Erodium brachycarpum","Forb",4,51.3157894736842,61.5923288107269,56.4540591422056,67.627019296988
38,"N",2012,"Erodium cicutarium","Forb",3,42.3214285714286,67.943924399668,55.1326764855483,72.977165146233
38,"N",2014,"Erodium cicutarium","Forb",1,42.3214285714286,67.943924399668,55.1326764855483,72.977165146233
38,"N",2014,"Filago gallica","Forb",2,71.25,94.190258956125,82.7201294780625,95.3647362619543
38,"N",2014,"Galium murale","Forb",10,41.6078431372549,77.4145192376329,59.5111811874439,91.1714177501843
38,"N",2012,"Galium murale","Forb",4,41.6078431372549,77.4145192376329,59.5111811874439,91.1714177501843
38,"N",2014,"Gastridium ventricosum","Grass",1,77.4509803921569,84.8218292792388,81.1364048356978,60.4778028848864
38,"N",2012,"Geranium dissectum","Forb",1,35.2766798418972,16.8440554284742,26.0603676351857,46.2999258730825
38,"N",2012,"Geranium molle","Forb",2,35.2678571428571,57.3096312019103,46.2887441723837,60.4454680039011
38,"N",2012,"Hypochaeris glabra","Forb",1,35,34.2763873775843,34.6381936887922,56.8832236750707
38,"N",2014,"Juncus bufonius","Grass",16,100,99.9887323943662,99.9943661971831,98.0876251341272
38,"N",2012,"Juncus bufonius","Grass",15,100,99.9887323943662,99.9943661971831,98.0876251341272
38,"N",2014,"Lactuca serriola","Forb",1,44.5564516129032,52.9298545765612,48.7431530947322,65.5014764312525
38,"N",2012,"Lactuca serriola","Forb",1,44.5564516129032,52.9298545765612,48.7431530947322,65.5014764312525
38,"N",2014,"Linanthus ciliatus","Forb",2,25,35.968028419183,30.4840142095915,70.5339371550063
38,"N",2014,"Lithophragma heterophyllum","Forb",5,NA,89.8203592814371,NA,93.6879306326569
38,"N",2012,"Lotus wrangelianus","Forb",1,40.7894736842105,39.0486903422786,39.9190820132446,77.6561131246455
38,"N",2014,"Lupinus bicolor","Forb",2,41.1498257839721,19.0271544180082,30.0884901009902,44.3369348778584
38,"N",2012,"Micropus californicus","Forb",2,46.8614718614719,59.9777860051833,53.4196289333276,67.5838917780408
38,"N",2012,"Microseris douglasii","Forb",3,50,7.49286393910561,28.7464319695528,4.76680871680742
38,"N",2014,"Plantago erecta","Forb",1,37.741935483871,41.5189440861134,39.6304397849922,60.3897594813116
38,"N",2012,"Plantago erecta","Forb",5,37.741935483871,41.5189440861134,39.6304397849922,60.3897594813116
38,"N",2014,"Sagina apetala","Forb",1,100,NA,NA,100
38,"N",2012,"Sagina apetala","Forb",2,100,NA,NA,100
38,"N",2012,"Silene gallica","Forb",2,100,96.0187353629977,98.0093676814988,97.5932317369283
38,"N",2014,"Silene gallica","Forb",1,100,96.0187353629977,98.0093676814988,97.5932317369283
38,"N",2014,"Taeniatherum caput-medusae","Grass",4,40.2380952380952,21.0032401133701,30.6206676757327,34.4140252767478
38,"N",2012,"Taeniatherum caput-medusae","Grass",18,40.2380952380952,21.0032401133701,30.6206676757327,34.4140252767478
38,"N",2012,"Torilis arvensis","Forb",1,33.5648148148148,12.1112440191388,22.8380294169768,54.1070110155265
38,"N",2012,"Trifolium gracilentum","Forb",1,49.1978609625668,64.3358461138549,56.7668535382109,78.8638150512819
38,"N",2014,"Trifolium gracilentum","Forb",6,49.1978609625668,64.3358461138549,56.7668535382109,78.8638150512819
38,"N",2012,"Trifolium hirtum","Forb",1,42.8485576923077,35.4785055357313,39.1635316140195,53.7012958907262
38,"N",2014,"Trifolium microcephalum","Forb",1,75.7142857142857,81.3428018076178,78.5285437609518,91.2143903554323
38,"N",2014,"Vicia villosa","Forb",3,34.5911949685535,13.3836397601023,23.9874173643279,32.2780530024651
38,"N",2012,"Vicia villosa","Forb",4,34.5911949685535,13.3836397601023,23.9874173643279,32.2780530024651
38,"N",2014,"Vulpia myuros","Grass",1,67.0243902439024,75.8700520898865,71.4472211668945,74.5798052442067
38,"N",2012,"Vulpia myuros","Grass",4,67.0243902439024,75.8700520898865,71.4472211668945,74.5798052442067
39,"N",2014,"Aira caryophyllea","Grass",1,50,17.1606864274571,33.5803432137286,35.0203842030734
39,"N",2014,"Aphanes occidentalis","Forb",3,NA,95.4676952748312,NA,97.4530088853084
39,"N",2012,"Avena fatua","Grass",3,49.3752788933512,38.9355343674399,44.1554066303955,49.8047596465655
39,"N",2014,"Avena fatua","Grass",3,49.3752788933512,38.9355343674399,44.1554066303955,49.8047596465655
39,"N",2012,"Bromus hordeaceus","Grass",23,48.7407407407407,34.6283611082711,41.6845509245059,49.4195146328478
39,"N",2014,"Bromus hordeaceus","Grass",8,48.7407407407407,34.6283611082711,41.6845509245059,49.4195146328478
39,"N",2014,"Cardamine oligosperma","Forb",2,100,95.7446808510638,97.8723404255319,96.465834525286
39,"N",2014,"Centaurea melitensis","Forb",2,12.6984126984127,5.52599263200982,9.11220266521126,31.4335215755396
39,"N",2014,"Centaurea solstitialis","Forb",2,36.7375886524823,10.0920154348471,23.4148020436647,23.4485442908553
39,"N",2014,"Cerastium glomeratum","Forb",1,96.1538461538462,92.8769192046313,94.5153826792387,89.6879101941138
39,"N",2012,"Clarkia purpurea","Forb",1,35.2777777777778,40.7239819004525,38.0008798391151,72.4080527303388
39,"N",2014,"Clarkia purpurea","Forb",6,35.2777777777778,40.7239819004525,38.0008798391151,72.4080527303388
39,"N",2014,"Crassula connata","Forb",57,82.3863636363636,99.8884456125092,91.1374046244364,99.0183209250984
39,"N",2012,"Crassula connata","Forb",21,82.3863636363636,99.8884456125092,91.1374046244364,99.0183209250984
39,"N",2012,"Epilobium brachycarpum","Forb",1,28.5714285714286,47.6190476190476,38.0952380952381,78.8055753510262
39,"N",2012,"Erodium botrys","Forb",1,28.5714285714286,15.8450704225352,22.2082494969819,29.0702978892053
39,"N",2014,"Erodium brachycarpum","Forb",2,51.3157894736842,61.5923288107269,56.4540591422056,67.627019296988
39,"N",2012,"Erodium brachycarpum","Forb",5,51.3157894736842,61.5923288107269,56.4540591422056,67.627019296988
39,"N",2014,"Erodium cicutarium","Forb",32,42.3214285714286,67.943924399668,55.1326764855483,72.977165146233
39,"N",2012,"Erodium cicutarium","Forb",27,42.3214285714286,67.943924399668,55.1326764855483,72.977165146233
39,"N",2014,"Filago gallica","Forb",4,71.25,94.190258956125,82.7201294780625,95.3647362619543
39,"N",2014,"Galium murale","Forb",6,41.6078431372549,77.4145192376329,59.5111811874439,91.1714177501843
39,"N",2014,"Gastridium ventricosum","Grass",1,77.4509803921569,84.8218292792388,81.1364048356978,60.4778028848864
39,"N",2012,"Geranium dissectum","Forb",2,35.2766798418972,16.8440554284742,26.0603676351857,46.2999258730825
39,"N",2012,"Holocarpha virgata","Forb",2,39.2780172413793,24.2272347535505,31.7526259974649,47.8396898315506
39,"N",2014,"Holocarpha virgata","Forb",4,39.2780172413793,24.2272347535505,31.7526259974649,47.8396898315506
39,"N",2012,"Hypochaeris glabra","Forb",15,35,34.2763873775843,34.6381936887922,56.8832236750707
39,"N",2012,"Juncus bufonius","Grass",2,100,99.9887323943662,99.9943661971831,98.0876251341272
39,"N",2014,"Juncus bufonius","Grass",30,100,99.9887323943662,99.9943661971831,98.0876251341272
39,"N",2012,"Lactuca serriola","Forb",3,44.5564516129032,52.9298545765612,48.7431530947322,65.5014764312525
39,"N",2014,"Lactuca serriola","Forb",1,44.5564516129032,52.9298545765612,48.7431530947322,65.5014764312525
39,"N",2014,"Linanthus ciliatus","Forb",7,25,35.968028419183,30.4840142095915,70.5339371550063
39,"N",2014,"Lupinus bicolor","Forb",2,41.1498257839721,19.0271544180082,30.0884901009902,44.3369348778584
39,"N",2012,"Micropus californicus","Forb",2,46.8614718614719,59.9777860051833,53.4196289333276,67.5838917780408
39,"N",2012,"Microseris douglasii","Forb",1,50,7.49286393910561,28.7464319695528,4.76680871680742
39,"N",2014,"Navarretia jepsonii","Forb",1,NA,31.4685314685315,NA,23.3845283402083
39,"N",2012,"Navarretia pubescens","Forb",1,23.3766233766234,17.8006329113924,20.5886281440079,62.2483839084405
39,"N",2012,"Plantago erecta","Forb",4,37.741935483871,41.5189440861134,39.6304397849922,60.3897594813116
39,"N",2014,"Plantago erecta","Forb",4,37.741935483871,41.5189440861134,39.6304397849922,60.3897594813116
39,"N",2014,"Sagina apetala","Forb",5,100,NA,NA,100
39,"N",2012,"Sagina apetala","Forb",3,100,NA,NA,100
39,"N",2012,"Taeniatherum caput-medusae","Grass",58,40.2380952380952,21.0032401133701,30.6206676757327,34.4140252767478
39,"N",2014,"Taeniatherum caput-medusae","Grass",9,40.2380952380952,21.0032401133701,30.6206676757327,34.4140252767478
39,"N",2014,"Torilis arvensis","Forb",1,33.5648148148148,12.1112440191388,22.8380294169768,54.1070110155265
39,"N",2014,"Trifolium albopurpureum","Forb",2,62.5,66.9767441860465,64.7383720930233,77.0680358104694
39,"N",2012,"Trifolium gracilentum","Forb",1,49.1978609625668,64.3358461138549,56.7668535382109,78.8638150512819
39,"N",2012,"Vicia villosa","Forb",7,34.5911949685535,13.3836397601023,23.9874173643279,32.2780530024651
39,"N",2014,"Vicia villosa","Forb",2,34.5911949685535,13.3836397601023,23.9874173643279,32.2780530024651
39,"N",2014,"Vulpia myuros","Grass",4,67.0243902439024,75.8700520898865,71.4472211668945,74.5798052442067
39,"N",2012,"Vulpia myuros","Grass",3,67.0243902439024,75.8700520898865,71.4472211668945,74.5798052442067
40,"N",2014,"Aira caryophyllea","Grass",6,50,17.1606864274571,33.5803432137286,35.0203842030734
40,"N",2012,"Anagallis arvensis","Forb",2,54.1666666666667,80.226904376013,67.1967855213398,68.1749114055553
40,"N",2012,"Avena fatua","Grass",3,49.3752788933512,38.9355343674399,44.1554066303955,49.8047596465655
40,"N",2014,"Briza minor","Grass",1,100,94.6745562130178,97.3372781065089,83.6270523517031
40,"N",2012,"Bromus diandrus","Grass",1,53.6949685534591,17.7091102823655,35.7020394179123,28.7741331140228
40,"N",2012,"Bromus hordeaceus","Grass",51,48.7407407407407,34.6283611082711,41.6845509245059,49.4195146328478
40,"N",2014,"Bromus hordeaceus","Grass",3,48.7407407407407,34.6283611082711,41.6845509245059,49.4195146328478
40,"N",2014,"Castilleja attenuata","Forb",2,91.6666666666667,94.3259848211059,92.9963257438863,92.9869473657973
40,"N",2014,"Cerastium glomeratum","Forb",1,96.1538461538462,92.8769192046313,94.5153826792387,89.6879101941138
40,"N",2014,"Clarkia purpurea","Forb",4,35.2777777777778,40.7239819004525,38.0008798391151,72.4080527303388
40,"N",2012,"Clarkia purpurea","Forb",3,35.2777777777778,40.7239819004525,38.0008798391151,72.4080527303388
40,"N",2014,"Claytonia exigua","Forb",3,NA,NA,NA,100
40,"N",2012,"Crassula connata","Forb",14,82.3863636363636,99.8884456125092,91.1374046244364,99.0183209250984
40,"N",2014,"Crassula connata","Forb",20,82.3863636363636,99.8884456125092,91.1374046244364,99.0183209250984
40,"N",2012,"Cynosurus echinatus","Grass",3,8.33333333333333,33.8345864661654,21.0839598997494,68.5129281597053
40,"N",2014,"Daucus pusillus","Forb",2,29.2307692307692,21.0035005834306,25.1171349070999,69.9642636580043
40,"N",2012,"Dichelostemma capitatum","Forb",3,20.4830053667263,47.5869051636855,34.0349552652059,84.9987823250706
40,"N",2014,"Erodium brachycarpum","Forb",2,51.3157894736842,61.5923288107269,56.4540591422056,67.627019296988
40,"N",2012,"Erodium brachycarpum","Forb",14,51.3157894736842,61.5923288107269,56.4540591422056,67.627019296988
40,"N",2012,"Erodium cicutarium","Forb",7,42.3214285714286,67.943924399668,55.1326764855483,72.977165146233
40,"N",2014,"Erodium cicutarium","Forb",6,42.3214285714286,67.943924399668,55.1326764855483,72.977165146233
40,"N",2014,"Filago gallica","Forb",3,71.25,94.190258956125,82.7201294780625,95.3647362619543
40,"N",2012,"Galium aparine","Forb",6,44.3850267379679,79.1307232913072,61.7578750146376,86.3929182045646
40,"N",2014,"Galium murale","Forb",17,41.6078431372549,77.4145192376329,59.5111811874439,91.1714177501843
40,"N",2012,"Galium murale","Forb",1,41.6078431372549,77.4145192376329,59.5111811874439,91.1714177501843
40,"N",2014,"Gastridium ventricosum","Grass",1,77.4509803921569,84.8218292792388,81.1364048356978,60.4778028848864
40,"N",2012,"Geranium dissectum","Forb",1,35.2766798418972,16.8440554284742,26.0603676351857,46.2999258730825
40,"N",2012,"Hemizonia congesta","Forb",4,29.6791443850267,24.2996962537968,26.9894203194118,45.1640878999517
40,"N",2012,"Holocarpha virgata","Forb",12,39.2780172413793,24.2272347535505,31.7526259974649,47.8396898315506
40,"N",2014,"Holocarpha virgata","Forb",2,39.2780172413793,24.2272347535505,31.7526259974649,47.8396898315506
40,"N",2012,"Hypochaeris glabra","Forb",43,35,34.2763873775843,34.6381936887922,56.8832236750707
40,"N",2014,"Hypochaeris glabra","Forb",1,35,34.2763873775843,34.6381936887922,56.8832236750707
40,"N",2014,"Juncus bufonius","Grass",77,100,99.9887323943662,99.9943661971831,98.0876251341272
40,"N",2012,"Juncus bufonius","Grass",69,100,99.9887323943662,99.9943661971831,98.0876251341272
40,"N",2014,"Lactuca serriola","Forb",1,44.5564516129032,52.9298545765612,48.7431530947322,65.5014764312525
40,"N",2012,"Lactuca serriola","Forb",2,44.5564516129032,52.9298545765612,48.7431530947322,65.5014764312525
40,"N",2012,"Lolium multiflorum","Grass",38,55.5,69.6134647910565,62.5567323955282,78.2597215397554
40,"N",2014,"Lolium multiflorum","Grass",21,55.5,69.6134647910565,62.5567323955282,78.2597215397554
40,"N",2014,"Lotus humistratus","Forb",1,10,17.0777988614801,13.53889943074,47.7588731449264
40,"N",2014,"Lupinus bicolor","Forb",4,41.1498257839721,19.0271544180082,30.0884901009902,44.3369348778584
40,"N",2012,"Lupinus bicolor","Forb",2,41.1498257839721,19.0271544180082,30.0884901009902,44.3369348778584
40,"N",2012,"Micropus californicus","Forb",12,46.8614718614719,59.9777860051833,53.4196289333276,67.5838917780408
40,"N",2014,"Sagina apetala","Forb",4,100,NA,NA,100
40,"N",2012,"Sagina apetala","Forb",2,100,NA,NA,100
40,"N",2014,"Taeniatherum caput-medusae","Grass",3,40.2380952380952,21.0032401133701,30.6206676757327,34.4140252767478
40,"N",2012,"Taeniatherum caput-medusae","Grass",77,40.2380952380952,21.0032401133701,30.6206676757327,34.4140252767478
40,"N",2012,"Trifolium albopurpureum","Forb",4,62.5,66.9767441860465,64.7383720930233,77.0680358104694
40,"N",2014,"Trifolium hirtum","Forb",1,42.8485576923077,35.4785055357313,39.1635316140195,53.7012958907262
40,"N",2012,"Trifolium hirtum","Forb",7,42.8485576923077,35.4785055357313,39.1635316140195,53.7012958907262
40,"N",2012,"Trifolium microdon","Forb",1,53.3333333333333,47.2222222222222,50.2777777777778,66.8447634509504
40,"N",2012,"Vicia villosa","Forb",2,34.5911949685535,13.3836397601023,23.9874173643279,32.2780530024651
40,"N",2014,"Vicia villosa","Forb",1,34.5911949685535,13.3836397601023,23.9874173643279,32.2780530024651
40,"N",2014,"Vulpia myuros","Grass",1,67.0243902439024,75.8700520898865,71.4472211668945,74.5798052442067
40,"N",2012,"Vulpia myuros","Grass",20,67.0243902439024,75.8700520898865,71.4472211668945,74.5798052442067
41,"N",2014,"Amsinckia menziesii","Forb",1,33.9285714285714,53.5714285714286,43.75,84.2966504189203
41,"N",2014,"Aphanes occidentalis","Forb",4,NA,95.4676952748312,NA,97.4530088853084
41,"N",2012,"Athysanus pusillus","Forb",1,39.5424836601307,75.18273581622,57.3626097381754,88.1787789547153
41,"N",2012,"Avena fatua","Grass",30,49.3752788933512,38.9355343674399,44.1554066303955,49.8047596465655
41,"N",2014,"Brassica nigra","Forb",4,NA,35.1867940920938,NA,46.0962147315606
41,"N",2012,"Bromus diandrus","Grass",7,53.6949685534591,17.7091102823655,35.7020394179123,28.7741331140228
41,"N",2014,"Bromus hordeaceus","Grass",1,48.7407407407407,34.6283611082711,41.6845509245059,49.4195146328478
41,"N",2012,"Bromus hordeaceus","Grass",28,48.7407407407407,34.6283611082711,41.6845509245059,49.4195146328478
41,"N",2012,"Cardamine oligosperma","Forb",1,100,95.7446808510638,97.8723404255319,96.465834525286
41,"N",2014,"Castilleja densiflora","Forb",1,65,53.7313432835821,59.365671641791,30.8247974594458
41,"N",2014,"Centaurea solstitialis","Forb",1,36.7375886524823,10.0920154348471,23.4148020436647,23.4485442908553
41,"N",2012,"Clarkia purpurea","Forb",1,35.2777777777778,40.7239819004525,38.0008798391151,72.4080527303388
41,"N",2014,"Clarkia purpurea","Forb",1,35.2777777777778,40.7239819004525,38.0008798391151,72.4080527303388
41,"N",2012,"Crassula connata","Forb",10,82.3863636363636,99.8884456125092,91.1374046244364,99.0183209250984
41,"N",2014,"Crassula connata","Forb",27,82.3863636363636,99.8884456125092,91.1374046244364,99.0183209250984
41,"N",2012,"Eremocarpus setigerus","Forb",1,30.8823529411765,66.1764705882353,48.5294117647059,79.1393484378487
41,"N",2014,"Erodium brachycarpum","Forb",7,51.3157894736842,61.5923288107269,56.4540591422056,67.627019296988
41,"N",2012,"Erodium brachycarpum","Forb",26,51.3157894736842,61.5923288107269,56.4540591422056,67.627019296988
41,"N",2014,"Erodium cicutarium","Forb",5,42.3214285714286,67.943924399668,55.1326764855483,72.977165146233
41,"N",2012,"Erodium cicutarium","Forb",13,42.3214285714286,67.943924399668,55.1326764855483,72.977165146233
41,"N",2012,"Filago gallica","Forb",2,71.25,94.190258956125,82.7201294780625,95.3647362619543
41,"N",2014,"Filago gallica","Forb",4,71.25,94.190258956125,82.7201294780625,95.3647362619543
41,"N",2012,"Galium aparine","Forb",5,44.3850267379679,79.1307232913072,61.7578750146376,86.3929182045646
41,"N",2012,"Geranium molle","Forb",2,35.2678571428571,57.3096312019103,46.2887441723837,60.4454680039011
41,"N",2014,"Holocarpha virgata","Forb",7,39.2780172413793,24.2272347535505,31.7526259974649,47.8396898315506
41,"N",2012,"Hypochaeris glabra","Forb",3,35,34.2763873775843,34.6381936887922,56.8832236750707
41,"N",2014,"Juncus bufonius","Grass",6,100,99.9887323943662,99.9943661971831,98.0876251341272
41,"N",2012,"Juncus bufonius","Grass",1,100,99.9887323943662,99.9943661971831,98.0876251341272
41,"N",2012,"Lotus wrangelianus","Forb",2,40.7894736842105,39.0486903422786,39.9190820132446,77.6561131246455
41,"N",2014,"Lupinus bicolor","Forb",4,41.1498257839721,19.0271544180082,30.0884901009902,44.3369348778584
41,"N",2012,"Lupinus bicolor","Forb",4,41.1498257839721,19.0271544180082,30.0884901009902,44.3369348778584
41,"N",2012,"Poa bulbosa","Grass",1,50,71.3577799801784,60.6788899900892,60.6167495239914
41,"N",2014,"Sagina apetala","Forb",2,100,NA,NA,100
41,"N",2014,"Stellaria nitens","Forb",1,NA,87.1670702179177,NA,90.5048432633943
41,"N",2012,"Taeniatherum caput-medusae","Grass",4,40.2380952380952,21.0032401133701,30.6206676757327,34.4140252767478
41,"N",2014,"Torilis arvensis","Forb",1,33.5648148148148,12.1112440191388,22.8380294169768,54.1070110155265
41,"N",2012,"Torilis arvensis","Forb",1,33.5648148148148,12.1112440191388,22.8380294169768,54.1070110155265
41,"N",2012,"Trifolium bifidum","Forb",1,41.7894736842105,46.2343704565281,44.0119220703693,69.3201250605643
41,"N",2012,"Trifolium hirtum","Forb",9,42.8485576923077,35.4785055357313,39.1635316140195,53.7012958907262
41,"N",2014,"Trifolium hirtum","Forb",2,42.8485576923077,35.4785055357313,39.1635316140195,53.7012958907262
41,"N",2012,"Trifolium microdon","Forb",1,53.3333333333333,47.2222222222222,50.2777777777778,66.8447634509504
41,"N",2012,"Vulpia myuros","Grass",10,67.0243902439024,75.8700520898865,71.4472211668945,74.5798052442067
42,"N",2014,"Avena fatua","Grass",45,49.3752788933512,38.9355343674399,44.1554066303955,49.8047596465655
42,"N",2012,"Avena fatua","Grass",57,49.3752788933512,38.9355343674399,44.1554066303955,49.8047596465655
42,"N",2014,"Bromus hordeaceus","Grass",4,48.7407407407407,34.6283611082711,41.6845509245059,49.4195146328478
42,"N",2012,"Bromus madritensis","Grass",1,42.9232192414431,30.8945908460472,36.9089050437451,34.7349198663394
42,"N",2014,"Bromus madritensis","Grass",1,42.9232192414431,30.8945908460472,36.9089050437451,34.7349198663394
42,"N",2014,"Centaurea solstitialis","Forb",2,36.7375886524823,10.0920154348471,23.4148020436647,23.4485442908553
