"site","Serpentine","Species_Name","Grass.Forb.Shrub","Count.12","Count.14","SAI_Index1","SAI_Index2","SAI","SAI_RelAb"
40,"N","Erodium brachycarpum","Forb",14,2,49.5813953488372,61.9766804914313,55.7790379201342,69.4333372112822
40,"N","Erodium cicutarium","Forb",7,6,41.3095238095238,69.0745899599393,55.1920568847316,63.587585435415
40,"N","Filago gallica","Forb",0,2,68.2692307692308,92.5324675324675,80.4008491508492,93.6249457344824
40,"N","Galium aparine","Forb",6,0,44.3850267379679,79.1307232913072,61.7578750146376,90.324969701902
40,"N","Galium murale","Forb",1,17,42.684766214178,77.350215745915,60.0174909800465,79.0121444852001
40,"N","Gastridium ventricosum","Grass",0,1,83.4051724137931,76.6627771295216,80.0339747716573,63.0341753332979
40,"N","Geranium dissectum","Forb",1,0,34.5384615384615,19.6472231924555,27.0928423654585,52.4166372060397
40,"N","Hemizonia congesta","Forb",4,0,40.8333333333333,21.6101283834039,31.2217308583686,39.0510925084487
40,"N","Holocarpha virgata","Forb",12,2,38.2703081232493,15.1889040163376,26.7296060697935,30.6037169967779
40,"N","Hypochaeris glabra","Forb",43,1,33.6369770580297,40.3778477495833,37.0074124038065,58.040004704809
40,"N","Juncus bufonius","Grass",69,77,100,99.9901594174375,99.9950797087188,96.8889705082538
40,"N","Lactuca serriola","Forb",2,1,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
40,"N","Lolium multiflorum","Grass",38,21,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
40,"N","Lotus humistratus","Forb",0,1,40.8831908831909,30.0898516403148,35.4865212617528,61.4105669019048
40,"N","Lupinus bicolor","Forb",2,3,36.8729096989967,22.2084802502096,29.5406949746031,22.0414985495582
40,"N","Micropus californicus","Forb",12,0,40.0415721844293,58.6802100133832,49.3608910989063,71.5063166972178
40,"N","Taeniatherum caput-medusae","Grass",77,3,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
40,"N","Trifolium albopurpureum","Forb",4,0,39.8026315789474,52.5145873853848,46.1586094821661,76.3481641403398
40,"N","Trifolium hirtum","Forb",7,0,41.6428571428571,36.5499903306904,39.0964237367738,40.0778244613948
40,"N","Trifolium microdon","Forb",1,0,55.7142857142857,60.6605257245563,58.187405719421,74.7272917293009
40,"N","Vicia villosa","Forb",2,1,34.012539184953,12.9484382976748,23.4804887413139,30.5550447611429
40,"N","Vulpia myuros","Grass",20,1,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
41,"N","Amsinckia menziesii","Forb",0,1,44.1558441558442,48,46.0779220779221,79.1695129791596
41,"N","Aphanes occidentalis","Forb",0,4,NA,94.8730234786775,NA,93.8573625614344
41,"N","Athysanus pusillus","Forb",1,0,36.1835748792271,77.5344597598933,56.8590173195602,79.0100950883518
41,"N","Avena fatua","Grass",30,0,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
41,"N","Brassica nigra","Forb",0,4,NA,35.1867940920938,NA,29.5840099556938
41,"N","Bromus diandrus","Grass",7,0,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
41,"N","Bromus hordeaceus","Grass",28,1,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
41,"N","Cardamine oligosperma","Forb",1,0,77.0833333333333,97.5143403441683,87.2988368387508,93.7834232900195
41,"N","Castilleja densiflora","Forb",0,1,73.3333333333333,55.0724637681159,64.2028985507246,27.753803413004
41,"N","Centaurea solstitialis","Forb",0,1,37.037037037037,11.3118826521559,24.1744598445965,16.5557299391373
41,"N","Clarkia purpurea","Forb",1,1,36.4822134387352,48.2014388489209,42.341826143828,73.1616825536466
41,"N","Crassula connata","Forb",10,27,80.5668016194332,99.8489425981873,90.2078721088102,98.7845644446373
41,"N","Eremocarpus setigerus","Forb",1,0,17.1875,40.0111141983884,28.5993070991942,69.8646885731193
41,"N","Erodium brachycarpum","Forb",26,7,49.5813953488372,61.9766804914313,55.7790379201342,69.4333372112822
41,"N","Erodium cicutarium","Forb",13,5,41.3095238095238,69.0745899599393,55.1920568847316,63.587585435415
41,"N","Filago gallica","Forb",2,4,68.2692307692308,92.5324675324675,80.4008491508492,93.6249457344824
41,"N","Galium aparine","Forb",5,0,44.3850267379679,79.1307232913072,61.7578750146376,90.324969701902
41,"N","Geranium molle","Forb",2,0,35.2678571428571,57.3096312019103,46.2887441723837,56.1202744235293
41,"N","Holocarpha virgata","Forb",0,7,38.2703081232493,15.1889040163376,26.7296060697935,30.6037169967779
41,"N","Hypochaeris glabra","Forb",3,0,33.6369770580297,40.3778477495833,37.0074124038065,58.040004704809
41,"N","Juncus bufonius","Grass",1,6,100,99.9901594174375,99.9950797087188,96.8889705082538
41,"N","Lotus wrangelianus","Forb",2,0,36.900871459695,32.8815098255399,34.8911906426175,60.6656162981994
41,"N","Lupinus bicolor","Forb",4,4,36.8729096989967,22.2084802502096,29.5406949746031,22.0414985495582
41,"N","Poa bulbosa","Grass",1,0,50,71.3577799801784,60.6788899900892,43.4892638225746
41,"N","Stellaria nitens","Forb",0,1,70.5882352941177,94.8960880195599,82.7421616568388,96.262970259271
41,"N","Taeniatherum caput-medusae","Grass",4,0,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
41,"N","Torilis arvensis","Forb",1,1,30.5,11.480718280836,20.990359140418,54.8378677766239
41,"N","Trifolium bifidum","Forb",1,0,39.375,49.6574304250288,44.5162152125144,56.2623792072886
41,"N","Trifolium hirtum","Forb",9,2,41.6428571428571,36.5499903306904,39.0964237367738,40.0778244613948
41,"N","Trifolium microdon","Forb",1,0,55.7142857142857,60.6605257245563,58.187405719421,74.7272917293009
41,"N","Vulpia myuros","Grass",10,0,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
42,"N","Avena fatua","Grass",57,45,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
42,"N","Bromus hordeaceus","Grass",0,4,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
42,"N","Bromus madritensis","Grass",1,1,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
42,"N","Centaurea solstitialis","Forb",0,2,37.037037037037,11.3118826521559,24.1744598445965,16.5557299391373
42,"N","Cerastium glomeratum","Forb",0,1,91.1764705882353,92.0245398773006,91.6005052327679,88.7826238015703
42,"N","Erodium cicutarium","Forb",0,1,41.3095238095238,69.0745899599393,55.1920568847316,63.587585435415
42,"N","Filago gallica","Forb",0,4,68.2692307692308,92.5324675324675,80.4008491508492,93.6249457344824
42,"N","Holocarpha virgata","Forb",0,1,38.2703081232493,15.1889040163376,26.7296060697935,30.6037169967779
42,"N","Juncus bufonius","Grass",0,11,100,99.9901594174375,99.9950797087188,96.8889705082538
42,"N","Lactuca serriola","Forb",2,0,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
42,"N","Lolium multiflorum","Grass",6,55,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
42,"N","Lotus wrangelianus","Forb",0,3,36.900871459695,32.8815098255399,34.8911906426175,60.6656162981994
42,"N","Lupinus bicolor","Forb",0,4,36.8729096989967,22.2084802502096,29.5406949746031,22.0414985495582
42,"N","Medicago polymorpha","Forb",1,0,43.2142857142857,57.1234456433316,50.1688656788086,61.3781791426215
42,"N","Plantago erecta","Forb",0,1,42.3885918003565,45.3467475238181,43.8676696620873,61.3490041233699
42,"N","Taeniatherum caput-medusae","Grass",6,3,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
42,"N","Trifolium fucatum","Forb",0,4,52.3923444976077,35.1538824163243,43.773113456966,49.07938350856
42,"N","Trifolium gracilentum","Forb",1,1,51.743679163034,61.6864968458037,56.7150880044189,74.3240427839317
42,"N","Trifolium hirtum","Forb",17,36,41.6428571428571,36.5499903306904,39.0964237367738,40.0778244613948
42,"N","Velezia rigida","Forb",1,10,41.6666666666667,74.3005656627427,57.9836161647047,48.7545658989798
42,"N","Vicia villosa","Forb",0,3,34.012539184953,12.9484382976748,23.4804887413139,30.5550447611429
42,"N","Vulpia microstachys","Grass",2,0,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
43,"N","Avena fatua","Grass",25,26,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
43,"N","Bromus diandrus","Grass",1,3,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
43,"N","Bromus hordeaceus","Grass",15,6,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
43,"N","Centaurea solstitialis","Forb",0,1,37.037037037037,11.3118826521559,24.1744598445965,16.5557299391373
43,"N","Dichelostemma capitatum","Forb",0,1,27.9203170629954,38.5171630117175,33.2187400373564,75.8361628610304
43,"N","Eremocarpus setigerus","Forb",0,1,17.1875,40.0111141983884,28.5993070991942,69.8646885731193
43,"N","Euphorbia crenulata","Forb",0,1,25.1923076923077,38.1056923318175,31.6490000120626,68.4443672926967
43,"N","Hemizonia congesta","Forb",7,6,40.8333333333333,21.6101283834039,31.2217308583686,39.0510925084487
43,"N","Hypochaeris glabra","Forb",2,1,33.6369770580297,40.3778477495833,37.0074124038065,58.040004704809
43,"N","Lactuca serriola","Forb",1,16,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
43,"N","Lolium multiflorum","Grass",21,33,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
43,"N","Lotus wrangelianus","Forb",0,1,36.900871459695,32.8815098255399,34.8911906426175,60.6656162981994
43,"N","Medicago polymorpha","Forb",4,0,43.2142857142857,57.1234456433316,50.1688656788086,61.3781791426215
43,"N","Melilotus indica","Forb",1,0,100,86.4300626304802,93.2150313152401,80.8985761610546
43,"N","Taeniatherum caput-medusae","Grass",38,4,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
43,"N","Trifolium fucatum","Forb",0,5,52.3923444976077,35.1538824163243,43.773113456966,49.07938350856
43,"N","Trifolium gracilentum","Forb",4,0,51.743679163034,61.6864968458037,56.7150880044189,74.3240427839317
43,"N","Vicia villosa","Forb",0,1,34.012539184953,12.9484382976748,23.4804887413139,30.5550447611429
43,"N","Vulpia microstachys","Grass",2,10,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
43,"N","Vulpia myuros","Grass",2,0,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
44,"S","Avena fatua","Grass",45,11,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
44,"S","Bromus hordeaceus","Grass",3,8,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
44,"S","Bromus madritensis","Grass",3,3,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
44,"S","Dichelostemma capitatum","Forb",1,1,27.9203170629954,38.5171630117175,33.2187400373564,75.8361628610304
44,"S","Eriogonum vimineum","Forb",0,1,44.6022727272727,74.8286888990407,59.7154808131567,77.5569054175315
44,"S","Hemizonia congesta","Forb",0,12,40.8333333333333,21.6101283834039,31.2217308583686,39.0510925084487
44,"S","Hesperolinon disjunctum","Forb",0,2,23.3333333333333,83.5829838226483,53.4581585779908,85.4764441123256
44,"S","Lactuca serriola","Forb",0,1,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
44,"S","Microseris douglasii","Forb",1,4,44.6888749214331,32.6478879395118,38.6683814304724,53.1114122802155
44,"S","Stellaria nitens","Forb",0,1,70.5882352941177,94.8960880195599,82.7421616568388,96.262970259271
44,"S","Taeniatherum caput-medusae","Grass",12,0,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
44,"S","Trifolium bifidum","Forb",1,0,39.375,49.6574304250288,44.5162152125144,56.2623792072886
44,"S","Trifolium fucatum","Forb",1,2,52.3923444976077,35.1538824163243,43.773113456966,49.07938350856
44,"S","Trifolium microcephalum","Forb",0,1,82.6388888888889,68.435282189929,75.537085539409,71.1100977143821
44,"S","Vulpia microstachys","Grass",2,5,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
44,"S","Vulpia myuros","Grass",1,0,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
45,"S","Ancistrocarphus filagineus","Forb",0,1,16.6666666666667,52.5673437363787,34.6170052015227,92.3792728717368
45,"S","Avena fatua","Grass",24,8,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
45,"S","Bromus diandrus","Grass",1,0,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
45,"S","Bromus hordeaceus","Grass",5,15,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
45,"S","Bromus madritensis","Grass",18,6,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
45,"S","Calycadenia pauciflora","Forb",0,7,21.5277777777778,13.0928135001455,17.3102956389616,33.6351496271915
45,"S","Centaurea melitensis","Forb",0,3,18.3333333333333,9.99841295032534,14.1658731418293,47.0580736805379
45,"S","Centaurea solstitialis","Forb",0,2,37.037037037037,11.3118826521559,24.1744598445965,16.5557299391373
45,"S","Dichelostemma capitatum","Forb",0,4,27.9203170629954,38.5171630117175,33.2187400373564,75.8361628610304
45,"S","Gastridium ventricosum","Grass",0,1,83.4051724137931,76.6627771295216,80.0339747716573,63.0341753332979
45,"S","Hemizonia congesta","Forb",0,1,40.8333333333333,21.6101283834039,31.2217308583686,39.0510925084487
45,"S","Hesperolinon disjunctum","Forb",0,4,23.3333333333333,83.5829838226483,53.4581585779908,85.4764441123256
45,"S","Hesperolinon micranthum","Forb",0,1,52.7777777777778,32.1516900247321,42.4647339012549,50.456055548466
45,"S","Lotus humistratus","Forb",1,2,40.8831908831909,30.0898516403148,35.4865212617528,61.4105669019048
45,"S","Lotus wrangelianus","Forb",0,12,36.900871459695,32.8815098255399,34.8911906426175,60.6656162981994
45,"S","Lupinus succulentus","Forb",0,1,35.7142857142857,12.316715542522,24.0155006284038,51.8996987444472
45,"S","Navarretia pubescens","Forb",0,2,23.5507246376812,21.3595524665197,22.4551385521005,52.0653516410399
45,"S","Plantago erecta","Forb",0,3,42.3885918003565,45.3467475238181,43.8676696620873,61.3490041233699
45,"S","Taeniatherum caput-medusae","Grass",4,0,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
45,"S","Trifolium hirtum","Forb",1,0,41.6428571428571,36.5499903306904,39.0964237367738,40.0778244613948
45,"S","Vulpia microstachys","Grass",6,1,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
46,"S","Avena fatua","Grass",22,2,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
46,"S","Bromus hordeaceus","Grass",15,1,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
46,"S","Bromus madritensis","Grass",2,1,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
46,"S","Eremocarpus setigerus","Forb",1,0,17.1875,40.0111141983884,28.5993070991942,69.8646885731193
46,"S","Hemizonia congesta","Forb",2,3,40.8333333333333,21.6101283834039,31.2217308583686,39.0510925084487
46,"S","Juncus bufonius","Grass",0,1,100,99.9901594174375,99.9950797087188,96.8889705082538
46,"S","Lactuca serriola","Forb",1,0,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
46,"S","Lotus humistratus","Forb",0,4,40.8831908831909,30.0898516403148,35.4865212617528,61.4105669019048
46,"S","Lotus wrangelianus","Forb",0,1,36.900871459695,32.8815098255399,34.8911906426175,60.6656162981994
46,"S","Lupinus microcarpus","Forb",1,0,33.3333333333333,6.14544213041994,19.7393877318766,30.9294980225152
46,"S","Taeniatherum caput-medusae","Grass",1,0,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
46,"S","Vulpia microstachys","Grass",6,1,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
47,"S","Allium fimbriatum","Forb",0,1,12.5,7.60777683854607,10.053888419273,41.4703551158924
47,"S","Ancistrocarphus filagineus","Forb",0,3,16.6666666666667,52.5673437363787,34.6170052015227,92.3792728717368
47,"S","Athysanus pusillus","Forb",0,1,36.1835748792271,77.5344597598933,56.8590173195602,79.0100950883518
47,"S","Avena fatua","Grass",19,3,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
47,"S","Bromus hordeaceus","Grass",14,11,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
47,"S","Bromus madritensis","Grass",0,19,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
47,"S","Cardamine oligosperma","Forb",0,4,77.0833333333333,97.5143403441683,87.2988368387508,93.7834232900195
47,"S","Dichelostemma capitatum","Forb",3,0,27.9203170629954,38.5171630117175,33.2187400373564,75.8361628610304
47,"S","Grindelia camporum","Forb",2,0,13.1578947368421,8.03412021424321,10.5960074755427,45.3436455239501
47,"S","Hemizonia congesta","Forb",0,1,40.8333333333333,21.6101283834039,31.2217308583686,39.0510925084487
47,"S","Lactuca serriola","Forb",0,1,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
47,"S","Microseris douglasii","Forb",0,1,44.6888749214331,32.6478879395118,38.6683814304724,53.1114122802155
47,"S","Plantago erecta","Forb",0,1,42.3885918003565,45.3467475238181,43.8676696620873,61.3490041233699
47,"S","Taeniatherum caput-medusae","Grass",8,1,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
47,"S","Trifolium fucatum","Forb",0,2,52.3923444976077,35.1538824163243,43.773113456966,49.07938350856
47,"S","Vulpia microstachys","Grass",13,5,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
48,"S","Avena fatua","Grass",12,10,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
48,"S","Bromus diandrus","Grass",1,1,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
48,"S","Bromus hordeaceus","Grass",6,3,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
48,"S","Bromus madritensis","Grass",7,1,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
48,"S","Calycadenia pauciflora","Forb",0,1,21.5277777777778,13.0928135001455,17.3102956389616,33.6351496271915
48,"S","Castilleja attenuata","Forb",0,2,71.6666666666667,84.1121495327103,77.8894080996885,89.176221063663
48,"S","Centaurea melitensis","Forb",1,0,18.3333333333333,9.99841295032534,14.1658731418293,47.0580736805379
48,"S","Centaurium trichanthum","Forb",0,14,100,97.2744360902256,98.6372180451128,87.396633111493
48,"S","Crassula connata","Forb",1,0,80.5668016194332,99.8489425981873,90.2078721088102,98.7845644446373
48,"S","Dichelostemma capitatum","Forb",1,1,27.9203170629954,38.5171630117175,33.2187400373564,75.8361628610304
48,"S","Eremocarpus setigerus","Forb",1,0,17.1875,40.0111141983884,28.5993070991942,69.8646885731193
48,"S","Hemizonia congesta","Forb",0,5,40.8333333333333,21.6101283834039,31.2217308583686,39.0510925084487
48,"S","Hesperolinon disjunctum","Forb",0,2,23.3333333333333,83.5829838226483,53.4581585779908,85.4764441123256
48,"S","Lactuca serriola","Forb",2,0,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
48,"S","Lasthenia californica","Forb",1,0,39.7212543554007,25.1736894342687,32.4474718948347,50.4162606308206
48,"S","Lolium multiflorum","Grass",3,0,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
48,"S","Lotus wrangelianus","Forb",1,1,36.900871459695,32.8815098255399,34.8911906426175,60.6656162981994
48,"S","Navarretia jepsonii","Forb",0,1,32.967032967033,28.9616704805492,30.9643517237911,41.6952079915798
48,"S","Plantago erecta","Forb",3,14,42.3885918003565,45.3467475238181,43.8676696620873,61.3490041233699
48,"S","Taeniatherum caput-medusae","Grass",11,0,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
48,"S","Vulpia microstachys","Grass",4,5,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
48,"S","Vulpia myuros","Grass",1,0,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
49,"S","Avena fatua","Grass",8,1,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
49,"S","Bromus hordeaceus","Grass",0,8,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
49,"S","Bromus madritensis","Grass",27,2,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
49,"S","Cardamine oligosperma","Forb",0,2,77.0833333333333,97.5143403441683,87.2988368387508,93.7834232900195
49,"S","Dichelostemma capitatum","Forb",2,1,27.9203170629954,38.5171630117175,33.2187400373564,75.8361628610304
49,"S","Erodium cicutarium","Forb",1,0,41.3095238095238,69.0745899599393,55.1920568847316,63.587585435415
49,"S","Grindelia camporum","Forb",2,0,13.1578947368421,8.03412021424321,10.5960074755427,45.3436455239501
49,"S","Hemizonia congesta","Forb",0,5,40.8333333333333,21.6101283834039,31.2217308583686,39.0510925084487
49,"S","Hesperolinon disjunctum","Forb",0,7,23.3333333333333,83.5829838226483,53.4581585779908,85.4764441123256
49,"S","Lotus humistratus","Forb",0,2,40.8831908831909,30.0898516403148,35.4865212617528,61.4105669019048
49,"S","Lotus wrangelianus","Forb",1,0,36.900871459695,32.8815098255399,34.8911906426175,60.6656162981994
49,"S","Lupinus succulentus","Forb",0,2,35.7142857142857,12.316715542522,24.0155006284038,51.8996987444472
49,"S","Navarretia pubescens","Forb",0,1,23.5507246376812,21.3595524665197,22.4551385521005,52.0653516410399
49,"S","Plantago erecta","Forb",3,21,42.3885918003565,45.3467475238181,43.8676696620873,61.3490041233699
49,"S","Taeniatherum caput-medusae","Grass",6,0,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
49,"S","Vulpia microstachys","Grass",4,1,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
50,"N","Avena fatua","Grass",50,8,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
50,"N","Bromus diandrus","Grass",4,0,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
50,"N","Bromus hordeaceus","Grass",6,4,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
50,"N","Bromus madritensis","Grass",4,0,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
50,"N","Cerastium glomeratum","Forb",0,1,91.1764705882353,92.0245398773006,91.6005052327679,88.7826238015703
50,"N","Erodium cicutarium","Forb",23,1,41.3095238095238,69.0745899599393,55.1920568847316,63.587585435415
50,"N","Filago gallica","Forb",20,8,68.2692307692308,92.5324675324675,80.4008491508492,93.6249457344824
50,"N","Galium murale","Forb",3,0,42.684766214178,77.350215745915,60.0174909800465,79.0121444852001
50,"N","Juncus bufonius","Grass",0,9,100,99.9901594174375,99.9950797087188,96.8889705082538
50,"N","Lactuca serriola","Forb",5,0,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
50,"N","Lotus wrangelianus","Forb",1,0,36.900871459695,32.8815098255399,34.8911906426175,60.6656162981994
50,"N","Lupinus bicolor","Forb",0,1,36.8729096989967,22.2084802502096,29.5406949746031,22.0414985495582
50,"N","Silene gallica","Forb",5,4,100,90.0818926296633,95.0409463148317,93.7449889178458
50,"N","Torilis arvensis","Forb",1,1,30.5,11.480718280836,20.990359140418,54.8378677766239
50,"N","Trifolium hirtum","Forb",9,0,41.6428571428571,36.5499903306904,39.0964237367738,40.0778244613948
50,"N","Trifolium microcephalum","Forb",1,0,82.6388888888889,68.435282189929,75.537085539409,71.1100977143821
50,"N","Vulpia myuros","Grass",1,0,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
51,"N","Athysanus pusillus","Forb",1,0,36.1835748792271,77.5344597598933,56.8590173195602,79.0100950883518
51,"N","Avena fatua","Grass",33,7,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
51,"N","Bromus diandrus","Grass",4,1,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
51,"N","Bromus hordeaceus","Grass",8,0,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
51,"N","Bromus madritensis","Grass",1,0,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
51,"N","Cardamine oligosperma","Forb",0,3,77.0833333333333,97.5143403441683,87.2988368387508,93.7834232900195
51,"N","Centaurea melitensis","Forb",1,0,18.3333333333333,9.99841295032534,14.1658731418293,47.0580736805379
51,"N","Centaurea solstitialis","Forb",3,1,37.037037037037,11.3118826521559,24.1744598445965,16.5557299391373
51,"N","Cerastium glomeratum","Forb",1,1,91.1764705882353,92.0245398773006,91.6005052327679,88.7826238015703
51,"N","Crassula connata","Forb",1,3,80.5668016194332,99.8489425981873,90.2078721088102,98.7845644446373
51,"N","Daucus pusillus","Forb",1,1,26.6666666666667,20.4894706886739,23.5780686776703,67.7460962216334
51,"N","Erodium cicutarium","Forb",6,0,41.3095238095238,69.0745899599393,55.1920568847316,63.587585435415
51,"N","Filago gallica","Forb",14,31,68.2692307692308,92.5324675324675,80.4008491508492,93.6249457344824
51,"N","Galium murale","Forb",5,0,42.684766214178,77.350215745915,60.0174909800465,79.0121444852001
51,"N","Hypochaeris glabra","Forb",13,0,33.6369770580297,40.3778477495833,37.0074124038065,58.040004704809
51,"N","Lactuca serriola","Forb",1,0,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
51,"N","Lasthenia californica","Forb",1,0,39.7212543554007,25.1736894342687,32.4474718948347,50.4162606308206
51,"N","Lupinus bicolor","Forb",1,0,36.8729096989967,22.2084802502096,29.5406949746031,22.0414985495582
51,"N","Micropus californicus","Forb",2,2,40.0415721844293,58.6802100133832,49.3608910989063,71.5063166972178
51,"N","Navarretia pubescens","Forb",0,2,23.5507246376812,21.3595524665197,22.4551385521005,52.0653516410399
51,"N","Torilis arvensis","Forb",1,0,30.5,11.480718280836,20.990359140418,54.8378677766239
51,"N","Trifolium hirtum","Forb",2,0,41.6428571428571,36.5499903306904,39.0964237367738,40.0778244613948
51,"N","Vicia villosa","Forb",0,2,34.012539184953,12.9484382976748,23.4804887413139,30.5550447611429
51,"N","Vulpia myuros","Grass",9,1,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
52,"N","Athysanus pusillus","Forb",1,1,36.1835748792271,77.5344597598933,56.8590173195602,79.0100950883518
52,"N","Avena fatua","Grass",32,8,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
52,"N","Bromus diandrus","Grass",0,3,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
52,"N","Bromus hordeaceus","Grass",12,5,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
52,"N","Cerastium glomeratum","Forb",0,1,91.1764705882353,92.0245398773006,91.6005052327679,88.7826238015703
52,"N","Clarkia purpurea","Forb",0,2,36.4822134387352,48.2014388489209,42.341826143828,73.1616825536466
52,"N","Crassula connata","Forb",0,2,80.5668016194332,99.8489425981873,90.2078721088102,98.7845644446373
52,"N","Daucus pusillus","Forb",0,2,26.6666666666667,20.4894706886739,23.5780686776703,67.7460962216334
52,"N","Dichelostemma capitatum","Forb",8,0,27.9203170629954,38.5171630117175,33.2187400373564,75.8361628610304
52,"N","Erodium cicutarium","Forb",0,1,41.3095238095238,69.0745899599393,55.1920568847316,63.587585435415
52,"N","Filago gallica","Forb",0,1,68.2692307692308,92.5324675324675,80.4008491508492,93.6249457344824
52,"N","Galium aparine","Forb",0,4,44.3850267379679,79.1307232913072,61.7578750146376,90.324969701902
52,"N","Galium murale","Forb",9,0,42.684766214178,77.350215745915,60.0174909800465,79.0121444852001
52,"N","Juncus bufonius","Grass",0,2,100,99.9901594174375,99.9950797087188,96.8889705082538
52,"N","Lotus wrangelianus","Forb",1,0,36.900871459695,32.8815098255399,34.8911906426175,60.6656162981994
52,"N","Lupinus bicolor","Forb",1,0,36.8729096989967,22.2084802502096,29.5406949746031,22.0414985495582
52,"N","Senecio vulgaris","Forb",1,1,37.7777777777778,71.7131474103586,54.7454625940682,92.7314940973342
52,"N","Silene gallica","Forb",0,1,100,90.0818926296633,95.0409463148317,93.7449889178458
