ID,Year,Site,Quadrat,Species_Name,Cover,Notes
55970,2008,51,2,Taeniatherum caput-medusae,2,
55971,2008,51,2,Thysanocarpus curvipes,0.2,
55972,2008,51,2,Torilis arvensis,0.1,
55973,2008,51,2,Trifolium hirtum,1,
55974,2008,51,2,Trifolium microdon,0.1,
55975,2008,51,2,Vicia villosa,20,
55976,2008,51,3,Amsinckia menziesii,0.1,
55977,2008,51,3,Avena fatua,25,
55978,2008,51,3,Bromus diandrus,5,
55979,2008,51,3,Bromus hordeaceus,10,
55980,2008,51,3,Centaurea melitensis,1,
55981,2008,51,3,Daucus pusillus,0.1,
55982,2008,51,3,Erodium cicutarium,0.5,
55983,2008,51,3,Hypochaeris glabra,0.1,
55984,2008,51,3,Sanicula bipinnata,1,
55985,2008,51,3,Torilis arvensis,0.1,
55986,2008,51,3,Trifolium bifidum,0.2,
55987,2008,51,3,Trifolium hirtum,10,
55988,2008,51,4,Avena fatua,25,
55989,2008,51,4,Bromus hordeaceus,5,
55990,2008,51,4,Centaurea melitensis,0.1,
55991,2008,51,4,Clarkia purpurea,0.1,
55992,2008,51,4,Daucus pusillus,0.1,
55993,2008,51,4,Erodium cicutarium,0.2,
55994,2008,51,4,Filago gallica,0.1,
55995,2008,51,4,Geranium dissectum,0.1,
55996,2008,51,4,Hypochaeris glabra,0.1,
55997,2008,51,4,Madia gracilis,0.1,
55998,2008,51,4,Micropus californicus,1,
55999,2008,51,4,Plantago erecta,0.1,
56000,2008,51,4,Silene gallica,0.1,
56001,2008,51,4,Thysanocarpus curvipes,0.2,
56002,2008,51,4,Trifolium bifidum,1,
56003,2008,51,5,Avena fatua,60,
56004,2008,51,5,Bromus diandrus,2,
56005,2008,51,5,Bromus hordeaceus,1,
56006,2008,51,5,Erodium cicutarium,0.1,
56007,2008,51,5,Lupinus nanus,0.1,
56008,2008,51,5,Sanicula bipinnata,0.1,
56009,2008,51,5,Trifolium bifidum,0.1,
56010,2008,52,1,Avena fatua,80,
56011,2008,52,1,Bromus hordeaceus,4,
56012,2008,52,1,Bromus madritensis,1,
56013,2008,52,1,Lotus wrangelianus,0.1,
56014,2008,52,1,Taeniatherum caput-medusae,20,
56015,2008,52,1,Trifolium bifidum,0.1,
56016,2008,52,1,Trifolium gracilentum,0.1,
56017,2008,52,1,Vicia villosa,1,
56018,2008,52,2,Agoseris grandiflora,0.1,
56019,2008,52,2,Avena fatua,45,
56020,2008,52,2,Bromus hordeaceus,5,
56021,2008,52,2,Bromus madritensis,0.1,
56022,2008,52,2,Centaurea solstitialis,1,
56023,2008,52,2,Clarkia purpurea,0.1,
56024,2008,52,2,Filago gallica,0.1,
56025,2008,52,2,Hemizonia congesta,0.5,
56026,2008,52,2,Holocarpha virgata,1,
56027,2008,52,2,Taeniatherum caput-medusae,50,
56028,2008,52,2,Torilis arvensis,0.1,
56029,2008,52,2,Trifolium gracilentum,0.2,
56030,2008,52,2,Trifolium hirtum,6,
56031,2008,52,3,Agoseris grandiflora,0.3,
56032,2008,52,3,Avena fatua,40,
56033,2008,52,3,Bromus hordeaceus,5,
56034,2008,52,3,Bromus madritensis,1,
56035,2008,52,3,Centaurea solstitialis,1,
56036,2008,52,3,Clarkia purpurea,0.1,
56037,2008,52,3,Daucus pusillus,0.1,
56038,2008,52,3,Erodium cicutarium,0.2,
56039,2008,52,3,Holocarpha virgata,5,
56040,2008,52,3,Linanthus bicolor,0.2,
56041,2008,52,3,Lolium multiflorum,0.1,
56042,2008,52,3,Lotus wrangelianus,0.1,
56043,2008,52,3,Madia gracilis,0.2,
56044,2008,52,3,Micropus californicus,2,
56045,2008,52,3,Navarretia pubescens,2,
56046,2008,52,3,Plantago erecta,0.2,
56047,2008,52,3,Sanicula bipinnatifida,2,
56048,2008,52,3,Taeniatherum caput-medusae,35,
56049,2008,52,3,Thysanocarpus curvipes,0.1,
56050,2008,52,3,Trifolium bifidum,0.1,
56051,2008,52,3,Trifolium hirtum,1,
56052,2008,52,3,Trifolium microcephalum,0.1,
56053,2008,52,3,Vicia villosa,0.2,
56054,2008,52,4,Avena fatua,70,
56055,2008,52,4,Bromus hordeaceus,2,
56056,2008,52,4,Bromus madritensis,1,
56057,2008,52,4,Centaurea solstitialis,0.1,
56058,2008,52,4,Clarkia purpurea,0.1,
56059,2008,52,4,Daucus pusillus,0.1,
56060,2008,52,4,Erodium cicutarium,0.3,
56061,2008,52,4,Filago gallica,0.1,
56062,2008,52,4,Galium murale,0.1,
56063,2008,52,4,Lupinus nanus,1,
56064,2008,52,4,Micropus californicus,0.1,
56065,2008,52,4,Navarretia pubescens,0.2,
56066,2008,52,4,Phlox gracilis,0.1,
56067,2008,52,4,Plantago erecta,0.2,
56068,2008,52,4,Sanicula bipinnata,0.1,
56069,2008,52,4,Sanicula bipinnatifida,0.1,
56070,2008,52,4,Taeniatherum caput-medusae,20,
56071,2008,52,4,Trifolium bifidum,0.1,
56072,2008,52,5,Athysanus pusillus,0.1,
56073,2008,52,5,Avena fatua,70,
56074,2008,52,5,Bromus diandrus,10,
56075,2008,52,5,Bromus hordeaceus,0.1,
56076,2008,52,5,Centaurea solstitialis,0.1,
56077,2008,52,5,Clarkia purpurea,0.1,
56078,2008,52,5,Collinsia sparsiflora,0.1,
56079,2008,52,5,Daucus pusillus,0.1,
56080,2008,52,5,Dichelostemma capitatum,0.1,
56081,2008,52,5,Galium murale,0.5,
56082,2008,52,5,Geranium dissectum,0.1,
56083,2008,52,5,Lupinus nanus,1.2,
56084,2008,52,5,Madia gracilis,0.1,
56085,2008,52,5,Navarretia pubescens,2,
56086,2008,52,5,Sanicula bipinnata,25,
56087,2008,52,5,Sanicula bipinnatifida,2,
56088,2008,52,5,Torilis arvensis,14,
56089,2008,53,1,Avena fatua,7,
56090,2008,53,1,Bromus hordeaceus,3,
56091,2008,53,1,Bromus madritensis,0.3,
56092,2008,53,1,Erodium cicutarium,0.1,
56093,2008,53,1,Lathyrus vestitus,3.5,
56094,2008,53,1,Lotus wrangelianus,0.1,
56095,2008,53,1,Lupinus nanus,1,
56096,2008,53,1,Madia gracilis,0.1,
56097,2008,53,1,Micropus californicus,0.1,
56098,2008,53,1,Ranunculus occidentalis,0.2,
56099,2008,53,1,Sanicula bipinnatifida,0.3,
56100,2008,53,1,Torilis arvensis,0.1,
56101,2008,53,2,Avena fatua,90,
56102,2008,53,2,Bromus hordeaceus,0.3,
56103,2008,53,2,Daucus pusillus,0.1,
56104,2008,53,2,Erodium cicutarium,0.5,
56105,2008,53,2,Lathyrus vestitus,1,
56106,2008,53,2,Lomatium utriculatum,1,
56107,2008,53,2,Lupinus nanus,0.2,
56108,2008,53,2,Vicia villosa,1,
56109,2008,53,3,Achillea millefolium,3.5,
56110,2008,53,3,Avena fatua,7,
56111,2008,53,3,Bromus diandrus,0.1,
56112,2008,53,3,Bromus hordeaceus,1,
56113,2008,53,3,Bromus madritensis,0.5,
56114,2008,53,3,Daucus pusillus,7,
56115,2008,53,3,Dichelostemma capitatum,0.1,
56116,2008,53,3,Geranium dissectum,0.1,
56117,2008,53,3,Lathyrus vestitus,18,
56118,2008,53,3,Madia gracilis,0.1,
56119,2008,53,3,Melica californica,0.3,
56120,2008,53,3,Sanicula bipinnatifida,1.5,
56121,2008,53,3,Sisyrinchium bellum,0.2,
56122,2008,53,3,Torilis arvensis,0.1,
56123,2008,53,4,Avena fatua,85,
56124,2008,53,4,Bromus madritensis,0.2,
56125,2008,53,4,Lactuca serriola,0.1,
56126,2008,53,4,Lotus wrangelianus,0.1,
56127,2008,53,4,Nassella pulchra,2,
56128,2008,53,4,Sanicula bipinnatifida,1,
56129,2008,53,4,Torilis arvensis,0.2,
56130,2008,53,4,Trifolium hirtum,0.1,
56131,2008,53,4,Trifolium microcephalum,0.1,
56132,2008,53,5,Avena fatua,90,
56133,2008,53,5,Bromus hordeaceus,1,
56134,2008,53,5,Carduus pycnocephalus,0.1,
56135,2008,53,5,Lupinus nanus,0.8,
56136,2008,53,5,Torilis arvensis,1,
56137,2008,53,5,Trifolium bifidum,0.2,
56138,2008,53,5,Trifolium hirtum,4,
56139,2008,53,5,Trifolium microcephalum,0.1,
56140,2008,54,1,Achillea millefolium,6,
56141,2008,54,1,Avena fatua,4,
56142,2008,54,1,Bromus laevipes,3,
56143,2008,54,1,Bromus madritensis,7,
56144,2008,54,1,Clarkia purpurea,0.1,
56145,2008,54,1,Dichelostemma capitatum,0.1,
56146,2008,54,1,Filago gallica,0.1,
56147,2008,54,1,Galium murale,0.1,
56148,2008,54,1,Geranium dissectum,0.3,
56149,2008,54,1,Madia exigua,15,
56150,2008,54,1,Madia gracilis,3,
56151,2008,54,1,Pectocarya pusilla,0.1,
56152,2008,54,1,Plectritis ciliosa,0.1,
56154,2008,54,1,Ranunculus occidentalis,4,
56155,2008,54,1,Sanicula bipinnatifida,0.1,
56156,2008,54,1,Torilis arvensis,4,
56157,2008,54,1,Trifolium bifidum,5,
56158,2008,54,1,Triteleia laxa,0.1,
56159,2008,54,2,Avena fatua,22,
56160,2008,54,2,Bromus hordeaceus,1,
56161,2008,54,2,Bromus madritensis,3,
56162,2008,54,2,Centaurea melitensis,2,
56163,2008,54,2,Daucus pusillus,0.1,
56164,2008,54,2,Epilobium brachycarpum,0.1,
56165,2008,54,2,Filago gallica,0.1,
56166,2008,54,2,Geranium dissectum,0.1,
56167,2008,54,2,Madia exigua,10,
56168,2008,54,2,Madia gracilis,2,
56169,2008,54,2,Micropus californicus,0.4,
56170,2008,54,2,Navarretia pubescens,1,
56171,2008,54,2,Pectocarya pusilla,0.1,
56172,2008,54,2,Plectritis ciliosa,0.3,
56173,2008,54,2,Sanicula bipinnatifida,0.1,
56174,2008,54,2,Torilis arvensis,1,
56175,2008,54,2,Trifolium bifidum,4,
56176,2008,54,2,Triteleia laxa,0.1,
56177,2008,54,2,Vulpia microstachys,0.1,
56178,2008,54,3,Avena fatua,5,
56179,2008,54,3,Bromus diandrus,30,
56180,2008,54,3,Bromus hordeaceus,15,
56181,2008,54,3,Carduus pycnocephalus,1,
56182,2008,54,3,Centaurea melitensis,1,
56183,2008,54,3,Geranium dissectum,4,
56184,2008,54,3,Lolium multiflorum,8,
56185,2008,54,3,Medicago polymorpha,3,
56186,2008,54,3,Trifolium hirtum,2,
56187,2008,54,3,Vicia villosa,35,
56188,2008,54,4,Avena fatua,45,
56189,2008,54,4,Bromus diandrus,20,
56190,2008,54,4,Bromus hordeaceus,15,
56191,2008,54,4,Centaurea melitensis,4,
56192,2008,54,4,Epilobium brachycarpum,0.1,
56193,2008,54,4,Galium murale,0.1,
56194,2008,54,4,Lotus wrangelianus,0.1,
56195,2008,54,4,Lupinus microcarpus,2,
56196,2008,54,4,Lupinus nanus,1,
56197,2008,54,4,Trifolium hirtum,20,
56198,2008,54,4,Vicia villosa,2,
56199,2008,54,5,Avena fatua,15,
56200,2008,54,5,Bromus diandrus,25,
56201,2008,54,5,Carduus pycnocephalus,0.1,
56202,2008,54,5,Centaurea melitensis,8,
56203,2008,54,5,Galium murale,0.2,
56204,2008,54,5,Lupinus nanus,1,
56205,2008,54,5,Madia exigua,0.1,
56206,2008,54,5,Nassella pulchra,4,
56207,2008,54,5,Torilis arvensis,1,
56208,2008,54,5,Trifolium hirtum,0.1,
56209,2008,55,1,Agoseris heterophylla,1,
56210,2008,55,1,Astragalus gambelianus,0.1,
56211,2008,55,1,Athysanus pusillus,0.1,
56212,2008,55,1,Bromus madritensis,0.1,
56213,2008,55,1,Calycadenia pauciflora,38,
56214,2008,55,1,Chlorogalum pomeridianum,10,
56215,2008,55,1,Lasthenia californica,5,
56216,2008,55,1,Linanthus jepsonii,0.1,
56217,2008,55,1,Lotus humistratus,0.2,
56218,2008,55,1,Lotus wrangelianus,0.1,
56219,2008,55,1,Microseris douglasii,0.1,
56220,2008,55,1,Minuartia douglasii,0.1,
56221,2008,55,1,Navarretia jepsonii,2,
56222,2008,55,1,Plantago erecta,27,
56223,2008,55,1,Trifolium albopurpureum,0.1,
56224,2008,55,1,Vulpia microstachys,1,
56225,2008,55,2,Calycadenia pauciflora,38,
56226,2008,55,2,Chlorogalum pomeridianum,10,
56227,2008,55,2,Dichelostemma capitatum,2,
56228,2008,55,2,Elymus elymoides,2,
56229,2008,55,2,Lasthenia californica,2,
56230,2008,55,2,Linanthus jepsonii,2,
56231,2008,55,2,Lomatium utriculatum,0.1,
56232,2008,55,2,Microseris douglasii,4,
56233,2008,55,2,Minuartia douglasii,1,
56234,2008,55,2,Navarretia jepsonii,1,
56235,2008,55,2,Sidalcea diploscypha,0.1,
56236,2008,55,2,Vulpia microstachys,2,
56237,2008,55,2,Zigadenus fremontii,2,
56238,2008,55,3,Agoseris heterophylla,0.1,
56239,2008,55,3,Ancistrocarphus filagineus,0.1,
56240,2008,55,3,Bromus hordeaceus,1,
56241,2008,55,3,Bromus madritensis,4,
56242,2008,55,3,Calycadenia pauciflora,42,
56243,2008,55,3,Chlorogalum pomeridianum,8,
56244,2008,55,3,Dichelostemma capitatum,2,
56245,2008,55,3,Eriogonum covilleanum,0.1,
56246,2008,55,3,Lasthenia californica,3,
56247,2008,55,3,Linanthus jepsonii,1,
56248,2008,55,3,Lotus humistratus,1,
56249,2008,55,3,Microseris douglasii,5,
56250,2008,55,3,Minuartia douglasii,2,
56251,2008,55,3,Navarretia jepsonii,1,
56252,2008,55,3,Plantago erecta,1,
56253,2008,55,3,Sidalcea diploscypha,0.5,
56254,2008,55,3,Vulpia microstachys,1,
56255,2008,55,4,Ancistrocarphus filagineus,0.4,
56256,2008,55,4,Bromus hordeaceus,0.1,
56257,2008,55,4,Bromus madritensis,1,
56258,2008,55,4,Calycadenia pauciflora,26,
56259,2008,55,4,Chlorogalum pomeridianum,4,
56260,2008,55,4,Dichelostemma capitatum,2,
56261,2008,55,4,Eriogonum covilleanum,0.1,
56262,2008,55,4,Lasthenia californica,2,
56263,2008,55,4,Linanthus jepsonii,2,
56264,2008,55,4,Microseris douglasii,2,
56265,2008,55,4,Minuartia douglasii,0.6,
56266,2008,55,4,Navarretia jepsonii,2,
56267,2008,55,4,Plantago erecta,7,
56268,2008,55,4,Vulpia microstachys,1,
56269,2008,55,5,Bromus hordeaceus,0.1,
56270,2008,55,5,Calycadenia pauciflora,45,
56271,2008,55,5,Eremocarpus setigerus,0.1,
56272,2008,55,5,Lasthenia californica,3,
56273,2008,55,5,Lomatium utriculatum,0.2,
56274,2008,55,5,Lotus wrangelianus,0.5,
56275,2008,55,5,Micropus californicus,0.1,
56276,2008,55,5,Microseris douglasii,6,
56277,2008,55,5,Minuartia douglasii,0.1,
56278,2008,55,5,Navarretia jepsonii,0.2,
56279,2008,55,5,Plantago erecta,10,
56280,2008,55,5,Vulpia microstachys,5,
56281,2008,56,1,Avena fatua,1,
56282,2008,56,1,Bromus hordeaceus,1,
56283,2008,56,1,Bromus madritensis,11,
56284,2008,56,1,Clarkia purpurea,0.1,
56285,2008,56,1,Dichelostemma capitatum,0.2,
56286,2008,56,1,Erodium cicutarium,4,
56287,2008,56,1,Hypochaeris glabra,1,
56288,2008,56,1,Medicago polymorpha,0.1,
56289,2008,56,1,Micropus californicus,35,
56290,2008,56,1,Vulpia myuros,25,
56291,2008,56,2,Bromus hordeaceus,3,
56292,2008,56,2,Clarkia purpurea,0.1,
56293,2008,56,2,Dichelostemma capitatum,0.1,
56294,2008,56,2,Erodium brachycarpum,0.1,
56295,2008,56,2,Erodium cicutarium,10,
56296,2008,56,2,Galium murale,0.1,
56297,2008,56,2,Holocarpha virgata,42,
56298,2008,56,2,Hypochaeris glabra,2,
56299,2008,56,2,Linanthus bicolor,0.1,
56300,2008,56,2,Micropus californicus,20,
56301,2008,56,2,Navarretia pubescens,6,
56302,2008,56,2,Plantago erecta,10,
56303,2008,56,2,Silene gallica,0.1,
56304,2008,56,2,Vulpia myuros,0.1,
56305,2008,56,3,Avena fatua,0.1,
56306,2008,56,3,Bromus hordeaceus,23,
56307,2008,56,3,Bromus madritensis,0.1,
56308,2008,56,3,Dichelostemma capitatum,0.2,
56309,2008,56,3,Galium murale,1.5,
56310,2008,56,3,Holocarpha virgata,9,
56311,2008,56,3,Hypochaeris glabra,10,
56312,2008,56,3,Linanthus bicolor,0.1,
56313,2008,56,3,Lotus micranthus,0.3,
56314,2008,56,3,Micropus californicus,0.5,
56315,2008,56,3,Navarretia pubescens,3,
56316,2008,56,3,Plantago erecta,5,
56317,2008,56,3,Rigiopappus leptocladus,0.1,
56318,2008,56,3,Trifolium willdenovii,0.1,
56319,2008,56,3,Vulpia myuros,0.3,
56320,2008,56,4,Bromus hordeaceus,4,
56321,2008,56,4,Bromus madritensis,1,
56322,2008,56,4,Clarkia purpurea,0.1,
56323,2008,56,4,Dichelostemma capitatum,0.1,
56324,2008,56,4,Erodium cicutarium,0.5,
56325,2008,56,4,Galium murale,0.1,
56326,2008,56,4,Holocarpha virgata,4,
56327,2008,56,4,Hypochaeris glabra,2,
56328,2008,56,4,Linanthus bicolor,0.1,
56329,2008,56,4,Lotus micranthus,0.3,
56330,2008,56,4,Navarretia pubescens,1,
56331,2008,56,4,Plantago erecta,7,
56332,2008,56,4,Silene gallica,0.1,
56333,2008,56,5,Avena fatua,0.2,
56334,2008,56,5,Bromus madritensis,12,
56335,2008,56,5,Clarkia purpurea,0.1,
56336,2008,56,5,Dichelostemma capitatum,0.1,
56337,2008,56,5,Euphorbia crenulata,0.1,
56338,2008,56,5,Galium murale,0.1,
56339,2008,56,5,Micropus californicus,0.1,
56340,2008,56,5,Navarretia pubescens,0.1,
56341,2008,56,5,Plantago erecta,0.1,
56342,2008,56,5,Sanicula crassicaulis,0.1,
56343,2008,56,5,Vicia villosa,1,
56344,2008,57,1,Bromus hordeaceus,1,
56345,2008,57,1,Daucus pusillus,0.1,
56346,2008,57,1,Dichelostemma capitatum,0.1,
56347,2008,57,1,Erodium cicutarium,10,
56348,2008,57,1,Holocarpha virgata,3,
56349,2008,57,1,Hypochaeris glabra,3,
56350,2008,57,1,Lotus micranthus,3,
56351,2008,57,1,Plantago erecta,16,
56352,2008,57,1,Silene gallica,0.1,
56353,2008,57,1,Taeniatherum caput-medusae,7,
56354,2008,57,1,Trifolium albopurpureum,0.1,
56355,2008,57,1,Vulpia myuros,1,
56356,2008,57,2,Bromus hordeaceus,3,
56357,2008,57,2,Clarkia purpurea,0.1,
56358,2008,57,2,Daucus pusillus,0.2,
56359,2008,57,2,Dichelostemma capitatum,0.3,
56360,2008,57,2,Erodium brachycarpum,0.1,
56361,2008,57,2,Erodium cicutarium,0.2,
56362,2008,57,2,Galium murale,0.2,
56363,2008,57,2,Holocarpha virgata,2,
56364,2008,57,2,Hypochaeris glabra,7,
56365,2008,57,2,Plantago erecta,0.1,
56366,2008,57,2,Taeniatherum caput-medusae,80,
56367,2008,57,3,Bromus hordeaceus,2,
56368,2008,57,3,Daucus pusillus,0.5,
56369,2008,57,3,Dichelostemma capitatum,0.2,
56370,2008,57,3,Erodium brachycarpum,3,
56371,2008,57,3,Holocarpha virgata,1,
56372,2008,57,3,Hypochaeris glabra,5,
56373,2008,57,3,Lactuca serriola,0.1,
56374,2008,57,3,Taeniatherum caput-medusae,45,
56375,2008,57,4,Bromus hordeaceus,2,
56376,2008,57,4,Daucus pusillus,0.1,
56377,2008,57,4,Dichelostemma capitatum,0.1,
56378,2008,57,4,Erodium brachycarpum,0.1,
56379,2008,57,4,Holocarpha virgata,1,
56380,2008,57,4,Hypochaeris glabra,1.5,
56381,2008,57,4,Navarretia pubescens,0.1,
56382,2008,57,4,Plantago erecta,0.1,
56383,2008,57,4,Taeniatherum caput-medusae,70,
56384,2008,57,5,Bromus hordeaceus,10,
56385,2008,57,5,Bromus madritensis,1,
56386,2008,57,5,Erodium cicutarium,5,
56387,2008,57,5,Holocarpha virgata,3,
56388,2008,57,5,Hypochaeris glabra,1,
56389,2008,57,5,Micropus californicus,2,
56390,2008,57,5,Plantago erecta,0.1,
56391,2008,57,5,Vulpia myuros,2,
56392,2008,58,1,Avena fatua,60,
56393,2008,58,1,Bromus hordeaceus,4,
56394,2008,58,1,Lotus wrangelianus,0.1,
56395,2008,58,1,Sisyrinchium bellum,0.1,
56396,2008,58,1,Taeniatherum caput-medusae,30,
56397,2008,58,1,Trifolium hirtum,8,
56398,2008,58,1,Vicia villosa,2,
56399,2008,58,2,Avena fatua,10,
56400,2008,58,2,Bromus hordeaceus,0.5,
56401,2008,58,2,Calochortus luteus,1,
56402,2008,58,2,Hypochaeris glabra,3,
56403,2008,58,2,Lotus wrangelianus,5,
56404,2008,58,2,Nassella pulchra,12,
56405,2008,58,2,Sanicula bipinnatifida,3,
56406,2008,58,2,Taeniatherum caput-medusae,45,
56407,2008,58,2,Vicia villosa,30,
56408,2008,58,3,Avena fatua,70,
56409,2008,58,3,Bromus hordeaceus,2,
56410,2008,58,3,Hypochaeris glabra,1,
56411,2008,58,3,Taeniatherum caput-medusae,50,
56412,2008,58,3,Vicia villosa,2,
56413,2008,58,4,Avena fatua,40,
56414,2008,58,4,Bromus hordeaceus,6,
56415,2008,58,4,Erodium cicutarium,0.1,
56416,2008,58,4,Hypochaeris glabra,8,
56417,2008,58,4,Plectritis ciliosa,0.1,
56418,2008,58,4,Taeniatherum caput-medusae,35,
56419,2008,58,4,Trifolium hirtum,3,
56420,2008,58,4,Vicia villosa,2,
56421,2008,58,5,Avena fatua,35,
56422,2008,58,5,Bromus hordeaceus,0.5,
56423,2008,58,5,Dichelostemma capitatum,2,
56424,2008,58,5,Taeniatherum caput-medusae,40,
56425,2008,58,5,Vicia villosa,10,
56426,2008,59,1,Avena fatua,60,
56427,2008,59,1,Brodiaea elegans,2,
56428,2008,59,1,Bromus hordeaceus,10,
56429,2008,59,1,Centaurea solstitialis,0.1,
56430,2008,59,1,Holocarpha virgata,3,
56431,2008,59,1,Taeniatherum caput-medusae,35,
56432,2008,59,1,Vicia villosa,30,
56433,2008,59,2,Avena fatua,65,
56434,2008,59,2,Bromus hordeaceus,2,
56435,2008,59,2,Galium murale,0.1,
56436,2008,59,2,Holocarpha virgata,1,
56437,2008,59,2,Hypochaeris glabra,0.5,
56438,2008,59,2,Nassella pulchra,3,
56439,2008,59,2,Taeniatherum caput-medusae,23,
56440,2008,59,2,Vicia villosa,6,
56441,2008,59,3,Avena fatua,25,
56442,2008,59,3,Bromus hordeaceus,1,
56443,2008,59,3,Centaurea solstitialis,0.1,
56444,2008,59,3,Holocarpha virgata,0.1,
56445,2008,59,3,Sanicula bipinnatifida,0.1,
56446,2008,59,3,Taeniatherum caput-medusae,40,
56447,2008,59,4,Avena fatua,30,
56448,2008,59,4,Bromus hordeaceus,1,
56449,2008,59,4,Centaurea melitensis,0.1,
56450,2008,59,4,Centaurea solstitialis,0.1,
56451,2008,59,4,Euphorbia crenulata,0.1,
56452,2008,59,4,Grindelia camporum,3,
56453,2008,59,4,Hypochaeris glabra,1,
56454,2008,59,4,Madia exigua,0.1,
56455,2008,59,4,Taeniatherum caput-medusae,30,
56456,2008,59,4,Torilis arvensis,0.1,
56457,2008,59,4,Trifolium hirtum,1,
56458,2008,59,4,Vicia villosa,45,
56459,2008,59,5,Avena fatua,67,
56460,2008,59,5,Brodiaea elegans,1,
56461,2008,59,5,Centaurea melitensis,0.1,
56462,2008,59,5,Centaurea solstitialis,0.1,
56463,2008,59,5,Geranium dissectum,0.2,
56464,2008,59,5,Holocarpha virgata,1,
56465,2008,59,5,Sanicula bipinnatifida,4,
56466,2008,59,5,Taeniatherum caput-medusae,5,
56467,2008,59,5,Torilis arvensis,0.2,
56468,2008,59,5,Trifolium hirtum,0.1,
56469,2008,59,5,Vicia villosa,5,
56470,2008,60,1,Avena fatua,45,
56471,2008,60,1,Bromus hordeaceus,1,
56472,2008,60,1,Holocarpha virgata,0.5,
56473,2008,60,1,Navarretia pubescens,0.2,
56474,2008,60,1,Sanicula bipinnatifida,0.1,
56475,2008,60,1,Taeniatherum caput-medusae,20,
56476,2008,60,1,Trifolium hirtum,2,
56477,2008,60,2,Avena fatua,70,
56478,2008,60,2,Bromus hordeaceus,2,
56479,2008,60,2,Hypochaeris glabra,0.2,
56480,2008,60,2,Lotus wrangelianus,0.1,
56481,2008,60,2,Sanicula bipinnatifida,1,
56482,2008,60,2,Taeniatherum caput-medusae,15,
56483,2008,60,3,Avena fatua,57,
56484,2008,60,3,Bromus hordeaceus,0.2,
56485,2008,60,3,Taeniatherum caput-medusae,25,
56486,2008,60,4,Avena fatua,15,
56487,2008,60,4,Bromus hordeaceus,5,
56488,2008,60,4,Erodium cicutarium,0.2,
56489,2008,60,4,Holocarpha virgata,0.1,
56490,2008,60,4,Hypochaeris glabra,0.1,
56491,2008,60,4,Lotus wrangelianus,1.5,
56492,2008,60,4,Sanicula bipinnatifida,0.2,
56493,2008,60,4,Taeniatherum caput-medusae,87,
56494,2008,60,5,Avena fatua,40,
56495,2008,60,5,Bromus hordeaceus,5,
56496,2008,60,5,Hypochaeris glabra,0.1,
56497,2008,60,5,Lotus wrangelianus,0.1,
56498,2008,60,5,Taeniatherum caput-medusae,65,
56499,2008,60,5,Vicia villosa,5,
56500,2008,61,1,Aphanes occidentalis,0.1,
56501,2008,61,1,Athysanus pusillus,0.2,
56502,2008,61,1,Bromus hordeaceus,2,
56503,2008,61,1,Chlorogalum pomeridianum,5,
56504,2008,61,1,Erodium botrys,1,
56505,2008,61,1,Euphorbia crenulata,0.1,
56506,2008,61,1,Geranium dissectum,0.2,
56507,2008,61,1,Lupinus bicolor,0.3,
56508,2008,61,1,Sidalcea diploscypha,0.1,
56509,2008,61,1,Taeniatherum caput-medusae,35,
56510,2008,61,1,Zigadenus fremontii,0.6,
56511,2008,61,2,Athysanus pusillus,0.1,
56512,2008,61,2,Avena fatua,10,
56513,2008,61,2,Bromus hordeaceus,2,
56514,2008,61,2,Chlorogalum pomeridianum,3,
56515,2008,61,2,Euphorbia crenulata,0.1,
56516,2008,61,2,Geranium dissectum,4,
56517,2008,61,2,Holocarpha virgata,0.2,
56518,2008,61,2,Lolium multiflorum,1,
56519,2008,61,2,Taeniatherum caput-medusae,27,
56520,2008,61,2,Zigadenus fremontii,0.3,
56521,2008,61,3,Athysanus pusillus,0.1,
56522,2008,61,3,Avena fatua,1,
56523,2008,61,3,Bromus hordeaceus,4,
56524,2008,61,3,Chlorogalum pomeridianum,20,
56525,2008,61,3,Erodium botrys,1,
56526,2008,61,3,Euphorbia crenulata,0.3,
56527,2008,61,3,Geranium dissectum,1.5,
56528,2008,61,3,Holocarpha virgata,0.5,
56529,2008,61,3,Lolium multiflorum,0.2,
56530,2008,61,3,Taeniatherum caput-medusae,16,
56531,2008,61,3,Torilis arvensis,0.4,
56532,2008,61,3,Trifolium bifidum,0.1,
56533,2008,61,3,Triteleia laxa,0.3,
56534,2008,61,3,Zigadenus fremontii,2,
56535,2008,61,4,Athysanus pusillus,0.1,
56536,2008,61,4,Avena fatua,0.5,
56537,2008,61,4,Bromus hordeaceus,5,
56538,2008,61,4,Chlorogalum pomeridianum,11,
56539,2008,61,4,Dichelostemma capitatum,0.1,
56540,2008,61,4,Euphorbia crenulata,0.1,
56541,2008,61,4,Galium murale,0.1,
56542,2008,61,4,Geranium dissectum,7,
56543,2008,61,4,Sidalcea diploscypha,0.4,
56544,2008,61,4,Taeniatherum caput-medusae,22,
56545,2008,61,4,Torilis arvensis,0.2,
56546,2008,61,4,Trifolium albopurpureum,0.3,
56547,2008,61,4,Trifolium bifidum,0.2,
56548,2008,61,4,Zigadenus fremontii,3,
56549,2008,61,5,Avena fatua,15,
56550,2008,61,5,Bromus hordeaceus,2,
56551,2008,61,5,Euphorbia crenulata,0.1,
56552,2008,61,5,Galium murale,0.1,
56553,2008,61,5,Geranium dissectum,9,
