Site,Spp,1,2,3,4,5,Notes
22,Stellaria nitens,,,,,,
22,Taeniatherum caput-medusae,1,0.1,,,3,
22,Torilis arvensis,,,,,,
22,Trifolium albopurpureum,,,,,,
22,Trifolium bifidum,1,,,0.1,0.1,
22,Trifolium fucatum,,0.1,0.1,,,
22,Trifolium gracilentum,,,0.1,,,
22,Trifolium hirtum,,,,,,
22,Triteleia laxa,,,,,0.1,
22,Vulpia microstachys,,,0.3,0.1,,
22,Vulpia myuros,,,,,,
22,Vulpia octoflora,,,,,,
22,Wyethia glabra,,,65,,,
22,Zigadenus fremontii,,,,,,
23,Achyrachaena mollis,,,,,,
23,Agoseris grandiflora,,,,,,
23,Agoseris heterophylla,,,,,,
23,Allium serra,,,,,,
23,Amsinckia menziesii,,,,,,
23,Athysanus pusillus,,0.2,,,,
23,Avena fatua,21,2,0.2,15,8,
23,Brodiaea elegans,,,,,,
23,Bromus diandrus,,,0.1,,,
23,Bromus hordeaceus,2,4,0.1,,0.1,
23,Bromus madritensis,,,,,0.1,
23,Calochortus luteus,,,,,0.2,
23,Calochortus superbus,,,,,,
23,Calochortus vestae,,,,,,
23,Cardamine oligosperma,,,,,,
23,Cerastium glomeratum,,,,,,
23,Chlorogalum pomeridianum,,,,,,
23,Clarkia gracilis,,,,,,
23,Clarkia purpurea,,,0.1,,0.3,
23,Claytonia parviflora,,,,,,
23,Collinsia sparsiflora,,0.3,2,,0.2,
23,Delphinium hesperium,1,2,,0.3,5,
23,Dichelostemma capitatum,0.1,1,0.1,0.2,,
23,Dodecatheon hendersonii,,,,,,
23,Elymus elymoides,,,,0.2,,
23,Epilobium brachycarpum,,0.1,0.5,,,
23,Eremocarpus setigerus,1,0.2,0.4,,,
23,Eriogonum covilleanum,,,,,,
23,Eriogonum vimineum,,,,,,
23,Erodium cicutarium,,,,,,
23,Euphorbia crenulata,0.2,,,,,
23,Grindelia camporum,,,,,4,
23,Hemizonia congesta,1,0.6,19,2,1,
23,Hordeum brachyantherum,,,,,,
23,Hypochaeris glabra,,,,,,
23,Lactuca serriola,0.1,,,,,
23,Lasthenia californica,,,,1.3,0.8,
23,Lolium multiflorum,35,2,9,,0.1,
23,Lomatium marginatum,,,,0.2,,
23,Lotus micranthus,,,,,,
23,Lotus purshianus,,0.4,,,,
23,Lotus wrangelianus,,,,0.3,1.2,
23,Lupinus bicolor,0.1,0.1,0.1,,,
23,Medicago polymorpha,,,,,,
23,Melica californica,,1,,,0.3,
23,Micropus californicus,0.1,,,,,
23,Microseris douglasii,,,,0.3,0.2,
23,Nassella pulchra,,18,,,,
23,Nemophila heterophylla,0.1,,,,,
23,Perideridia kelloggii,,0.1,,,,
23,Phalaris paradoxa,,,,,,
23,Phlox gracilis,,,,,,
23,Plantago erecta,0.3,,2,,,
23,Poa secunda,,,,,,
23,Ranunculus occidentalis,,,,,,
23,Sidalcea diploscypha,,,,,,
23,Stellaria nitens,,,,,,
23,Taeniatherum caput-medusae,,0.2,0.1,,,
23,Thermopsis macrophylla,,,,,,
23,Thysanocarpus curvipes,,,,,,
23,Trifolium albopurpureum,,,,,,
23,Trifolium bifidum,0.1,0.1,,,,
23,Trifolium fucatum,0.1,,,,,
23,Trifolium gracilentum,,,,,,
23,Trifolium willdenovii,,,,,,
23,Triteleia laxa,,1,1,2,1.2,
23,Vulpia microstachys,1,0.1,,4,0.1,
23,Vulpia myuros,,,,,,
23,Zigadenus fremontii,,3,,,,
24,Achyrachaena mollis,,,,,,
24,Agoseris grandiflora,,, ,,,
24,Agoseris heterophylla,,,0.1,,,
24,Amsinckia menziesii,,,,,,
24,Asclepias fascicularis,,,,,6,
24,Athysanus pusillus,0.1,,0.1,,,
24,Avena fatua,,,0.1,23,0.5,
24,Bromus diandrus,,,,,,
24,Bromus hordeaceus,3,0.1,0.3,7,10,
24,Calandrinia ciliata,,,,,,
24,Calochortus superbus,,,0.1,,,in fruit
24,Calochortus vestae,,,,,,
24,Centaurea solstitialis,,,,,,
24,Cerastium glomeratum,,,,,,
24,Clarkia gracilis,,,,,,
24,Clarkia purpurea,,,,,,
24,Collinsia sparsiflora,,0.2,0.3,0.1,,
24,Cuscuta californica,,,2,,,
24,Delphinium hesperium,,,6,3,,
24,Dichelostemma capitatum,0.4,0.2,2,0.4,0.3,
24,Elymus elymoides,,,3,,,
24,Epilobium brachycarpum,0.1,0.1,0.4,0.3,0.2,
24,Eremocarpus setigerus,,,0.2,0.2,,
24,Euphorbia crenulata,,,,0.1,0.1,
24,Filago gallica,,,,,,
24,Galium murale,,,,,,
24,Geranium dissectum,,,,0.1,0.1,
24,Geranium molle,,,,,,
24,Grindelia camporum,1,,,,4,
24,Helianthella californica,,,,,,
24,Hemizonia congesta,,0.3,1,0.7,0.1,
24,Iris douglasiana,,,,,0.1,
24,Lactuca serriola,,,,,,
24,Lasthenia californica,0.1,,2,0.1,,
24,Linanthus bicolor,,,,,,
24,Lolium multiflorum,0.2,18,8,3,0.1,
24,Lomatium marginatum,,,,,,
24,Lotus wrangelianus,,,,0.2,,
24,Lupinus bicolor,0.2,,,0.5,,
24,Medicago polymorpha,,,,,,
24,Melilotus indica,,,,,,
24,Micropus californicus,,,0.3,,,
24,Microseris douglasii,0.1,,0.1,,,
24,Nassella pulchra,6,,,,,
24,Navarretia jepsonii,,,,,,
24,Nemophila heterophylla,,,,,,
24,Nemophila menziesii,,,,,,
24,Perideridia kelloggii,2,12,,,,
24,Plantago erecta,1,,3,0.1,3,
24,Poa secunda,,,,,,
24,Ranunculus californicus,,,,,,
24,Ranunculus occidentalis,1,,,,3,
24,Rumex crispus,,,,,,
24,Sidalcea diploscypha,,,,,,
24,Sisyrinchium bellum,3,,,,,
24,Stellaria nitens,,,,,,
24,Taeniatherum caput-medusae,,,,,1,
24,Torilis arvensis,,,,,6,
24,Trifolium albopurpureum,,,,,,
24,Trifolium bifidum,0.1,0.1,,0.3,0.1,
24,Trifolium depauperatum,,,,,,
24,Trifolium fucatum,,0.1,,,,
24,Trifolium gracilentum,,,,,0.1,
24,Triteleia laxa,,,,,,
24,Vulpia microstachys,0.6,,3,,0.1,
24,Vulpia myuros,,,,,,
24,Wyethia glabra,55,,,,,
24,Zigadenus fremontii,,0.7,1.2,,,
25,Achyrachaena mollis,,,,,,
25,Agoseris heterophylla,,,,,,
25,Aira caryophyllea,,,,,,
25,Allium serra,,0.5,,,,
25,Amsinckia menziesii,,,,,,
25,Astragalus gambelianus,,,,,,
25,Athysanus pusillus,,,,,,
25,Avena fatua,0.2,1,8,20,3,
25,Brodiaea elegans,,,,,,
25,Bromus diandrus,,,55,15,,
25,Bromus hordeaceus,9,5,,8,0.1,
25,Bromus madritensis,,12,,,0.4,
25,Calochortus luteus,0.2,0.1,,,,
25,Carduus pycnocephalus,,,,,,
25,Castilleja attenuata,,,,,,
25,Centaurea melitensis,,,,,,
25,Centaurea solstitialis,,,,,,
25,Cerastium glomeratum,,,,,,
25,Cercocarpus betuloides,,0.3,,0.1,0.1,
25,Clarkia purpurea,0.1,0.1,,0.1,0.2,
25,Claytonia exigua,,,,,,
25,Claytonia parviflora,,,,,,
25,Collinsia heterophylla,,,,,,
25,Collinsia sparsiflora,,,,,,
25,Daucus pusillus,,,,,,
25,Delphinium variegatum,,,,,,
25,Dichelostemma capitatum,0.1,0.3,,,,
25,Dodecatheon hendersonii,,0.3,,,0.2,
25,Elymus elymoides,,,,,,
25,Epilobium brachycarpum,,,,,,
25,Eremocarpus setigerus,3,,,,,
25,Erodium cicutarium,,,,,,
25,Euphorbia crenulata,,,,,,
25,Galium aparine,,,,,,
25,Galium murale,0.1,,,,,
25,Gastridium ventricosum,,,,,,
25,Geranium molle,,,,,,
25,Githopsis specularioides,0.1,,,,,
25,Hemizonia congesta,,,,,,
25,Holocarpha virgata,5,,,,,
25,Holodiscus discolor,,,,,,
25,Hypochaeris glabra,0.4,0.2,,,,
25,Lactuca serriola,0.1,,,,,
25,Linanthus bicolor,,,,,,
25,Lolium multiflorum,,,0.1,,,
25,Lotus wrangelianus,0.6,,,,,
25,Lupinus bicolor,,,,,,
25,Melica californica,,,,,,
25,Micropus californicus,,3,,,13,
25,Nassella pulchra,0.2,,,,,
25,Navarretia pubescens,1,,,,,
25,Nemophila menziesii,,,,,,
25,Plantago erecta,12,2,,0.2,3,
25,Quercus douglasii,,0.4,,,,
25,Quercus durata,,,,,,
25,Ranunculus occidentalis,,,,,,
25,Rigiopappus leptocladus,0.1,,,,,
25,Sagina apetala,,,,,,
25,Senecio vulgaris,,,,,,
25,Sisyrinchium bellum,1,6,,,,
25,Stellaria nitens,,,,0.1,0.1,
25,Taeniatherum caput-medusae,0.2,,,0.6,,
25,Thysanocarpus curvipes,,,,,,
25,Trifolium bifidum,,0.2,0.1,3,,
25,Trifolium gracilentum,,,,,,
25,Trifolium hirtum,,,,,,
25,Triteleia laxa,,,,1,0.3,
25,Vicia villosa,0.3,,60,8,,
25,Vulpia microstachys,0.5,0.2,,0.1,8,
25,Vulpia myuros,,,,,,
25,Zigadenus fremontii,,,,,,
25,unknown fuzzy rosette,,,,0.1,0.1,
25,Unknown herb - Antirrhinum? Spiny stem,,,,0.1,,not observed
26,Agoseris heterophylla,0.3,0.2,0.1,,0.3,
26,Anagallis arvensis,,,,,,
26,Aphanes occidentalis,,,,,,
26,Astragalus gambelianus,,,,0.1,,
26,Athysanus pusillus,0.1,0.2,0.1,,,
26,Brodiaea elegans,,,,,0.1,
26,Bromus hordeaceus,0.2,0.1,,,,
26,Bromus madritensis,0.1,,,,2,
26,Castilleja attenuata,0.1,,,,,
26,Centaurea solstitialis,,,,,,
26,Centaurium trichanthum,,,,,,
26,Chlorogalum pomeridianum,,,,,,
26,Crassula connata,,0.6,0.1,,,
26,Cuscuta californica,,,,,,
26,Daucus pusillus,,,,,0.3,
26,Dichelostemma capitatum,,1,0.2,0.4,0.7,
26,Eremocarpus setigerus,,,,,,
26,Eriogonum vimineum,,,,,,
26,Erodium cicutarium,0.1,,,,,
26,Gastridium ventricosum,0.6,,,,1,
26,Githopsis specularioides,,,,,,
26,Hemizonia congesta,,,,,,
26,Hesperolinon micranthum,,,,,,
26,Holocarpha virgata,6,8,0.9,5,15,
26,Hypochaeris glabra,,,,,,
26,Lasthenia californica,4,0.6,,0.3,0.6,
26,Lessingia ramulosa,,,,,,
26,Linanthus bicolor,1,0.1,,,,
26,Lotus humistratus,,,0.4,,,
26,Lotus wrangelianus,0.3,0.6,0.1,0.2,,
26,Micropus californicus,,,0.1,,0.1,
26,Microseris douglasii,2,2,0.1,2,0.3,
26,Nassella pulchra,,,,,,
26,Navarretia pubescens,,,,,,
26,Plagiobothrys nothofulvus,,,,,,
26,Plantago erecta,14,10,20,40,9,
26,Plectritis ciliosa,,,,,,
26,Poa secunda,,,,,,
26,Sagina apetala,,,,,,
26,Sidalcea diploscypha,,,,,,
26,Stellaria nitens,,,,,,
26,Taeniatherum caput-medusae,,,,,0.1,
26,Trifolium albopurpureum,0.4,,0.3,0.1,,
26,Trifolium microcephalum,,,,,,
26,Trifolium microdon,,,,,,
26,Vulpia microstachys,0.3,1,0.2,0.5,2,
27,Agoseris heterophylla,,0.1,,,,
27,Ancistrocarphus filagineus,0.1,,4,,0.4,
27,Aphanes occidentalis,,,,,,
27,Astragalus gambelianus,,,,,,
27,Athysanus pusillus,,,,,,
27,Brodiaea elegans,,,,,,
27,Bromus hordeaceus,0.1,,,,,
27,Bromus madritensis,,0.1,,,,
27,Camissonia graciliflora,,,,,,
27,Castilleja attenuata,,,,,,
27,Centaurium trichanthum,,,,,,
27,Cuscuta californica,,,,,,
27,Daucus pusillus,,,,,,
27,Dichelostemma capitatum,4,4,1,1,1,
27,Eremocarpus setigerus,,,,,,
27,Eriogonum vimineum,,,0.2,,0.2,
27,Gastridium ventricosum,0.3,,,,,
27,Githopsis specularioides,,,,,0.1,
27,Hemizonia congesta,,0.4,0.4,,8,
27,Hesperolinon micranthum,0.1,0.1,2,,,
27,Holocarpha virgata,6,10,0.6,5,0.4,
27,Hypochaeris glabra,,,,,,
27,Lagophylla minor,,,0.1,,0.3,
27,Lasthenia californica,12,1,0.3,,0.6,
27,Lepidium nitidum,,,,,,
27,Lessingia ramulosa,11,1,2,1,,
27,Lomatium dasycarpum,,,,,,
27,Lomatium macrocarpum,,,,,,
27,Lotus humistratus,0.1,0.2,0.4,0.4,0.3,
27,Lotus wrangelianus,,,,,1,
27,Micropus californicus,,,,,,
27,Microseris douglasii,0.1,0.2,0.4,0.3,0.1,
27,Mimulus androsaceus,,,,,,
27,Mimulus douglasii,3,,0.2,,,
27,Nassella pulchra,,,,,,
27,Plantago erecta,4,8,2,9,7,
27,Poa secunda,,,,,,
27,Polypogon monspeliensis,,,,,,
27,Rigiopappus leptocladus,,,,,,
27,Sidalcea diploscypha,,,,,,
27,Stellaria nitens,,,,,,
27,Trifolium albopurpureum,,,,,0.1,
27,Trifolium microcephalum,,,,,,
27,Trifolium microdon,,,,,,
27,Vulpia microstachys,0.1,0.1,0.7,,0.7,
28,Agoseris heterophylla,,,0.1,,,
28,Ancistrocarphus filagineus,,,,,1,
28,Astragalus gambelianus,,,,,,
28,Athysanus pusillus,,,,,,
28,Bromus hordeaceus,,0.2,0.2,,0.8,
28,Bromus madritensis,6,3,1,4,1,
28,Camissonia graciliflora,,,0.1,,,
28,Castilleja attenuata,,,,,,
28,Collinsia sparsiflora,,,,,,
28,Cuscuta californica,,0.1,0.2,,,
28,Daucus pusillus,,,,,,
28,Dichelostemma capitatum,2,,1,4,2,
28,Epilobium brachycarpum,,,,,,
28,Erodium cicutarium,,0.3,1.4,,,
28,Gastridium ventricosum,7,6,0.1,4,1,
28,Githopsis specularioides,,,0.1,0.1,,
28,Hemizonia congesta,,,,,,
28,Hesperevax sparsiflora,,,,,,
28,Hesperolinon californicum,,,,,,
28,Hesperolinon micranthum,7,25,1,,,
28,Holocarpha virgata,0.3,8,7,14,3,
28,Hypochaeris glabra,,,,,,
28,Lagophylla minor,,,,,,
28,Lasthenia californica,0.3,8,3,0.5,0.8,
28,Lessingia ramulosa,2,0.7,,,6,
28,Lotus humistratus,0.1,,,,,
28,Lotus wrangelianus,,0.5,0.2,,1,
28,Micropus californicus,,0.1,0.1,0.1,,
28,Microseris douglasii,0.1,1,0.1,0.2,,
28,Mimulus androsaceus,,,,,,
28,Mimulus douglasii,0.3,0.1,3,0.1,,
28,Minuartia douglasii,,,,,,
28,Nassella pulchra,,,,0.2,,
28,Navarretia jepsonii,,,,,,
28,Navarretia pubescens,,1,7,,0.2,
28,Plantago erecta,0.6,1.5,6,2,3,
28,Plectritis ciliosa,,,,,,
28,Poa secunda,0.3,,,,,
28,Rigiopappus leptocladus,,,,0.3,,
28,Sidalcea diploscypha,,,,0.2,,
28,Stellaria nitens,,,,,,
28,Taeniatherum caput-medusae,,,,,,
28,Trifolium albopurpureum,,,,,,
28,Vulpia microstachys,0.3,4,10,6,2,
28,Zigadenus fremontii,,,,,,
28,Unknown forb,0.1,,,,,
29,Aegilops triuncialis,,,,,,
29,Agoseris heterophylla,,,0.1,0.1,0.2,
29,Allium amplectens,,,,,,
29,Allium fimbriatum,,,,,,
29,Allium serra,,,,,,
29,Ancistrocarphus filagineus,0.2,,,,3,
29,Astragalus gambelianus,,,,,,
29,Avena fatua,,,0.1,,0.7,
29,Brodiaea elegans,,,,,,
29,Bromus hordeaceus,0.1,,,,0.1,
29,Bromus madritensis,2,4,3,2,0.1,
29,Calycadenia pauciflora,3,3,,,0.5,
29,Camissonia graciliflora,,,,,,
29,Castilleja attenuata,,,,,,
29,Centaurea solstitialis,,,,,,
29,Centaurium trichanthum,,,,,,
29,Cryptantha hispidula,,,,,,
29,Dichelostemma capitatum,0.4,0.6,1,2,1,
29,Epilobium brachycarpum,,,,0.1,,
29,Eremocarpus setigerus,0.2,0.1,0.1,1,0.1,
29,Eriogonum nudum,,,,,,
29,Eriogonum vimineum,,,,0.9,0.1,
29,Euphorbia crenulata,,,,,,
29,Filago gallica,,,,,,
29,Gastridium ventricosum,,,,,,
29,Githopsis specularioides,0.1,,0.1,0.1,0.1,
29,Hemizonia congesta,,0.1,1,0.2,2,
29,Hesperolinon californicum,0.2,4,9,10,7,
29,Hesperolinon micranthum,,,,,,
29,Holocarpha virgata,,,,,,
29,Hypochaeris glabra,,,,,,
29,Lactuca serriola,0.1,,,,,
29,Lagophylla minor,,,,,,
29,Lasthenia californica,,0.1,,,,
29,Lessingia ramulosa,,0.1,6,0.3,5,
29,Lotus humistratus,0.7,0.3,3,2,0.2,
29,Lotus micranthus,,,,,,
29,Lotus purshianus,5,,,,,
29,Lotus wrangelianus,,,,,0.1,
29,Medicago polymorpha,,,,,,
29,Melilotus indica,,,,,,
29,Micropus californicus,10,6,,0.1,,
29,Microseris douglasii,,0.1,,,0.2,
29,Mimulus douglasii,,,,,,
29,Phlox gracilis,,,,,,
29,Plantago erecta,7,4,11,,0.8,
29,Poa secunda,,,,,,
29,Polypogon monspeliensis,,,,,,
29,Rigiopappus leptocladus,,,,,,
29,Scutellaria siphocampyloides,,,,,,
29,Sidalcea diploscypha,,,,,,
29,Taeniatherum caput-medusae,,,,,,
29,Trifolium albopurpureum,,,,,,
29,Trifolium hirtum,,,,,,
29,Triteleia laxa,,,,,,
29,Vulpia microstachys,0.1,0.1,0.1,0.3,0.2,
30,Agoseris heterophylla,,0.1,0.2,,,
30,Amsinckia menziesii,,,,,,
30,Anagallis arvensis,6,3,2,,,
30,Ancistrocarphus filagineus,7,0.1,,,,
30,Astragalus gambelianus,,,,,,
30,Athysanus pusillus,,,,,0.1,
30,Avena fatua,,0.1,,,,
30,Brodiaea elegans,,,,,,
30,Bromus hordeaceus,0.2,,,,,
30,Bromus madritensis,,,3,,0.2,
30,Calandrinia ciliata,,,5,3,1,
30,Calycadenia pauciflora,,,,,,
30,Castilleja attenuata,,,,,,
30,Castilleja rubicundula,,,,,,
30,Clarkia gracilis,14,20,1,,,
30,Clarkia purpurea,,,,,,
30,Collinsia sparsiflora,,,,,,
30,Cuscuta californica,,,0.2,,,
30,Daucus pusillus,,0.2,,,,
30,Dichelostemma capitatum,0.4,5,4,4,1,
30,Epilobium brachycarpum,0.1,0.4,0.2,,,
30,Eremocarpus setigerus,0.5,0.5,,0.2,,
30,Euphorbia crenulata,,,,,0.1,
30,Filago gallica,,,,,,
30,Galium aparine,,,,,,
30,Gastridium ventricosum,,,,,,
30,Githopsis specularioides,0.1,0.3,0.1,,,
30,Hemizonia congesta,12,11,11,6,0.4,
30,Hesperolinon californicum,,,23,23,2,
30,Hesperolinon micranthum,,,,,,
30,Holocarpha virgata,,,,,,
30,Hordeum brachyantherum,,,,,3,
30,Lactuca serriola,,,,0.1,,
30,Lasthenia californica,1.2,0.2,0.2,0.1,,
30,Lessingia ramulosa,,,,,0.2,
30,Lotus humistratus,,,,,,
30,Lotus micranthus,,,,,,
30,Lotus purshianus,,,,0.5,3,
30,Lotus wrangelianus,0.9,0.3,,0.7,,
30,Melilotus indica,,,,,,
30,Micropus californicus,,0.1,,0.1,,
30,Microseris douglasii,0.4,,,,,
30,Nassella pulchra,21,10,,3,5,
30,Plantago erecta,0.5,0.2,,0.2,0.3,
30,Poa secunda,,,,,,
30,Rigiopappus leptocladus,,,,,,
30,Sidalcea diploscypha,,,,,0.4,
30,Stellaria nitens,0.1,,,,,
30,Taeniatherum caput-medusae,,,,1,,
30,Trifolium albopurpureum,,,,,0.2,
30,Trifolium gracilentum,,,,,,
30,Vulpia microstachys,0.1,0.1,0.2,0.1,0.1,
31,Agoseris heterophylla,,,,0.1,,
31,Ancistrocarphus filagineus,0.1,,,,,
31,Aphanes occidentalis,,,,,,
31,Astragalus gambelianus,,,,0.1,,
31,Athysanus pusillus,,0.1,,0.2,,
31,Avena fatua,,0.4,12,1,3,
31,Brodiaea elegans,,,,,,
31,Bromus hordeaceus,,,0.1,,,
31,Bromus madritensis,2,0.1,0.1,2,0.1,
31,Calandrinia ciliata,,,0.1,2,,
31,Castilleja attenuata,,,,,,
31,Centaurea spp.,,,,,0.2,
31,Clarkia gracilis,,,,,,
31,Clarkia purpurea,,,,,,
31,Cryptantha hispidula,,,,,,
31,Cuscuta californica,,,,,,
31,Daucus pusillus,,,,,,
31,Dichelostemma capitatum,0.3,2,0.4,0.1,1,
31,Elymus elymoides,,,,,,
31,Epilobium brachycarpum,,,,,,
31,Eremocarpus setigerus,0.2,0.1,1,,,
31,Eriogonum vimineum,0.4,0.4,,3,0.5,
31,Euphorbia crenulata,,,,0.1,,
31,Githopsis specularioides,0.1,,,,,
31,Hemizonia congesta,4,7,1,9,4,
31,Hesperevax sparsiflora,,,,,,
31,Hesperolinon californicum,8,8,0.5,,0.3,
31,Holocarpha virgata,,,,1,,
31,Hypochaeris glabra,,,,,,
31,Lactuca serriola,,,,,,
31,Lasthenia californica,0.3,,,3,,
31,Lessingia ramulosa,,,,,,
31,Lotus humistratus,0.8,0.3,,0.1,20,
31,Lotus micranthus,,,,,,
31,Lotus wrangelianus,0.1,,0.2,0.2,,
31,Micropus californicus,,,0.1,,,
31,Microseris douglasii,5,,0.5,,0.1,
31,Mimulus douglasii,0.1,,,,,
31,Minuartia douglasii,,,,,,
31,Nassella pulchra,,,6,3,7,
31,Plagiobothrys nothofulvus,,,,,,
31,Plantago erecta,0.2,,,6,0.4,
31,Poa secunda,,,,,,
31,Sagina apetala,,,,,,
31,Sidalcea diploscypha,,,,,,
31,Sisyrinchium bellum,,,,,,
31,Stellaria nitens,,,,,,
31,Vulpia microstachys,7,7,1,2,0.2,
31,Zigadenus fremontii,,0.4,,,,
32,Achyrachaena mollis,,,,,,
32,Agoseris heterophylla,,,,,,
32,Ancistrocarphus filagineus,,0.1,,,,
32,Astragalus rattanii var. jepsonianus,0.4,0.2,,,,
32,Athysanus pusillus,,,,,,
32,Avena fatua,9,5,31,24,16,
32,Bellardia trixago,,,,,,
32,Bromus hordeaceus,,,,,,
32,Bromus madritensis,,11,,,,
32,Calochortus superbus,,,,,,
32,Castilleja rubicundula,,,,,,
32,Cercocarpus betuloides,,,,,,
32,Clarkia gracilis,,,,,,
32,Dichelostemma capitatum,0.1,0.1,0.1,0.1,0.1,
32,Eremocarpus setigerus,,,,,0.4,
32,Eriogonum nudum,,,,,,
32,Erodium cicutarium,0.1,,,,,
32,Euphorbia crenulata,,,,,,
32,Galium murale,,,,,,
32,Gastridium ventricosum,,,,,,
32,Grindelia camporum,0.7,,,,3,
32,Hemizonia congesta,8,15,2,4,2,
32,Hesperolinon californicum,1,,,0.1,0.4,
32,Hypochaeris glabra,,,,,,
32,Lactuca serriola,,,,,,
32,Lasthenia californica,,,,,,
32,Lotus humistratus,,,,0.1,,
32,Lotus wrangelianus,0.4,,,0.1,0.2,
32,Lupinus microcarpus,9,2,11,1,3,
32,Lupinus succulentus,,,,,,
32,Micropus californicus,,,,,,
32,Microseris douglasii,,,,,,
32,Navarretia jepsonii,,,,,,
32,Plantago erecta,,,,,0.1,
32,Poa secunda,,,,,,
32,Senecio vulgaris,,,,,,
32,Taeniatherum caput-medusae,0.1,0.1,0.1,,,
32,Torilis arvensis,,,,,,
32,Trifolium albopurpureum,,,,,,
32,Trifolium fucatum,,0.1,,,,
32,Trifolium hirtum,,,,,,
32,Vulpia microstachys,0.1,0.2,,,0.2,
33,Agoseris grandiflora,,,,,,
33,Agoseris heterophylla,,0.1,,,,
33,Ancistrocarphus filagineus,,2,8,,0.3,
33,Antirrhinum vexillo-calyculatum,,,,,,
33,Athysanus pusillus,,,,,,
33,Avena fatua,,,,0.1,,
33,Bromus hordeaceus,,,,,,
33,Castilleja rubicundula,,,,,,
33,Chlorogalum pomeridianum,,3,,,,
33,Clarkia gracilis,,0.2,0.5,2,3,
33,Clarkia purpurea,,,,,,
33,Dichelostemma capitatum,1,0.1,0.6,0.5,0.3,
33,Elymus elymoides,,,,,,
33,Eremocarpus setigerus,,,,0.6,0.3,
33,Eriogonum nudum,,,1,1,,
33,Eriogonum vimineum,,,,,,
33,Erodium cicutarium,,,,,,
33,Filago californica,,,,,,
33,Grindelia camporum,,,,,,
33,Helianthus exilis,,,,,,
33,Hemizonia congesta,4,2,25,20,11,
33,Hesperolinon disjunctum,0.7,1,0.3,,0.1,
33,Holocarpha virgata,,,,,,
33,Lactuca serriola,,,,,,
33,Lagophylla minor,,,,,,
33,Lasthenia californica,0.1,,0.2,0.6,0.1,
33,Lepidium nitidum,,,,,,
33,Lotus humistratus,7,3,,,,
33,Lotus wrangelianus,,,,,,
33,Lupinus microcarpus,,,,,0.3,
33,Melica imperfecta,,,,,,
33,Melica torreyana,,,,,,
33,Microseris douglasii,0.3,,0.1,0.6,0.1,
33,Nassella pulchra,,4,3,14,17,
33,Navarretia jepsonii,0.1,7,0.2,,,
33,Perideridia kelloggii,,,,,,
33,Plagiobothrys nothofulvus,,,,,,
33,Plantago erecta,12,1,0.1,7,0.3,
33,Plectritis ciliosa,,,,,,
33,Poa secunda,,,,5,,
33,Sagina apetala,,,,,,
33,Sidalcea diploscypha,,,,0.8,,
33,Sisyrinchium bellum,,,,,,
33,Stellaria nitens,,,,,,
33,Streptanthus breweri,,,,,,
33,Trifolium albopurpureum,,,0.8,0.1,0.1,
33,Trifolium bifidum,,,,,0.1,
33,Trifolium gracilentum,,,,,,
33,Vulpia microstachys,1,0.2,0.5,0.5,0.5,
33,Vulpia myuros,,,,,,
33,Zigadenus fremontii,,,,,,
34,Achyrachaena mollis,,,,,,
34,Amsinckia menziesii,,,,,,
34,Athysanus pusillus,,,,,,
34,Avena fatua,26,16,30,50,36,
34,Bellardia trixago,,,,,,
34,Brassica nigra,,0.2,19,,,
34,Brodiaea elegans,,,,,,
34,Bromus diandrus,,,,,,
34,Bromus hordeaceus,0.3,0.3,2,0.1,,
34,Castilleja attenuata,,,,,,
34,Centaurea solstitialis,0.2,13,2,0.4,2,"cover declined with second sampling, maybe seedlings died"
34,Chlorogalum pomeridianum,4,16,,4,,
34,Clarkia purpurea,,,,,,
34,Dichelostemma capitatum,,,,0.1,,
34,Erodium brachycarpum,,,,,,
34,Erodium cicutarium,,8,,,,
34,Galium aparine,,,,,,
34,Galium murale,,0.1,,,,
34,Geranium dissectum,1,3,12,0.1,0.6,
34,Geranium molle,,,,,,
34,Hemizonia congesta,,,,,,
34,Hesperevax sparsiflora,,,,,,
34,Holocarpha virgata,,,,,,
34,Hypochaeris glabra,,,,,,
34,Lactuca serriola,,,,,,
34,Lolium multiflorum,,,,1,,
34,Lotus wrangelianus,,,,,,
34,Lupinus bicolor,,0.1,0.3,,,
34,Medicago polymorpha,,,0.4,,,
34,Melica californica,,,,,,
34,Plantago erecta,,,,,,
34,Poa bulbosa,,,,,,
34,Senecio vulgaris,,,,,,
34,Taeniatherum caput-medusae,2,3,8,,0.2,
34,Torilis arvensis,,,,,,
34,Trifolium hirtum,0.5,2,0.2,0.4,,
34,Vicia villosa,,,,0.3,1.2,
34,Vulpia myuros,,,,,,
35,Achyrachaena mollis,,,,,,
35,Athysanus pusillus,,,,,,
35,Avena fatua,60,25,21,45,34,
35,Brassica nigra,0.3,,,,,
35,Brodiaea elegans,,,,,,
35,Bromus diandrus,,,,,,
35,Bromus hordeaceus,,,,,,
35,Bromus madritensis,,,,,,
35,Castilleja attenuata,,,,,,
35,Centaurea solstitialis,2,2,0.3,,0.2,
35,Cerastium glomeratum,,,,,,
35,Clarkia purpurea,,,,,,
35,Dichelostemma capitatum,0.1,0.1,,0.2,,
35,Erodium brachycarpum,,,,,,
35,Erodium cicutarium,,,0.3,0.8,0.6,
35,Filago gallica,,,,,,
35,Geranium dissectum,2,,,,,
35,Geranium molle,,,,,,
35,Hemizonia congesta,,,,,,
35,Holocarpha virgata,,,,,,
